cluster_id,centroid_lat,centroid_lon,nearest_osm_feature,distance_to_osm_m,nearest_osm_lat,nearest_osm_lon,osm_count_within_5km
-1,19.67974,80.78467,Unnamed industrial feature,42610.74,19.8125433,81.1665872,0
-1,19.70396,81.91074,Unnamed industrial feature,31003.65,19.6695441,82.2046074,0
-1,19.70494,81.91568,Unnamed industrial feature,30504.26,19.6695441,82.2046074,0
-1,19.70609,80.48688,Surjagarh Iron Ore Mines,15636.64,19.6279034,80.3627551,0
-1,19.73125,80.48106,Surjagarh Iron Ore Mines,16896.26,19.6279034,80.3627551,0
-1,19.73185,80.48392,Surjagarh Iron Ore Mines,17161.83,19.6279034,80.3627551,0
-1,19.74975,82.25172,Unnamed industrial feature,10191.26,19.6695441,82.2046074,0
-1,19.75209,82.24818,Unnamed industrial feature,10249.51,19.6695441,82.2046074,0
-1,19.75618,83.52476,Unnamed industrial feature,13857.97,19.7108098,83.401442,0
-1,19.75634,81.98566,Unnamed industrial feature,24868.23,19.6695441,82.2046074,0
-1,19.7569,83.52866,Unnamed industrial feature,14267.47,19.7108098,83.401442,0
-1,19.76156,80.47729,Surjagarh Iron Ore Mines,19095.9,19.6279034,80.3627551,0
-1,19.77011,80.46848,Surjagarh Iron Ore Mines,19301.35,19.6279034,80.3627551,0
-1,19.77816,80.50771,Surjagarh Iron Ore Mines,22570.27,19.6279034,80.3627551,0
-1,19.77877,80.51064,Surjagarh Iron Ore Mines,22827.4,19.6279034,80.3627551,0
-1,19.78425,80.38527,Surjagarh Iron Ore Mines,17543.99,19.6279034,80.3627551,0
-1,19.78678,80.44862,Surjagarh Iron Ore Mines,19821.46,19.6279034,80.3627551,0
-1,19.78682,80.4742,Surjagarh Iron Ore Mines,21174.42,19.6279034,80.3627551,0
-1,19.79657,80.54717,Surjagarh Iron Ore Mines,26914.71,19.6279034,80.3627551,0
-1,19.79703,81.45327,Unnamed industrial feature,30041.75,19.8125433,81.1665872,0
-1,19.79761,81.5906,Unnamed industrial feature,44390.36,19.8125433,81.1665872,0
-1,19.79981,80.33707,Surjagarh Iron Ore Mines,19303.3,19.6279034,80.3627551,0
-1,19.80045,80.3401,Surjagarh Iron Ore Mines,19332.31,19.6279034,80.3627551,0
-1,19.80107,80.33977,Surjagarh Iron Ore Mines,19404.99,19.6279034,80.3627551,0
-1,19.81443,80.53369,Surjagarh Iron Ore Mines,27391.85,19.6279034,80.3627551,0
-1,19.82029,80.66354,Surjagarh Iron Ore Mines,38063.65,19.6279034,80.3627551,0
-1,19.83304,80.37122,Surjagarh Iron Ore Mines,22827.35,19.6279034,80.3627551,0
-1,19.8451,82.23518,Unnamed industrial feature,19781.37,19.6695441,82.2046074,0
-1,19.84777,82.55141,Unnamed industrial feature,33536.81,20.1307719,82.6623773,0
-1,19.86999,82.24464,Unnamed industrial feature,22678.81,19.6695441,82.2046074,0
-1,19.97452,80.5509,Surjagarh Iron Ore Mines,43277.43,19.6279034,80.3627551,0
-1,19.98012,83.87363,Unnamed industrial feature,57756.39,19.7108098,83.401442,0
-1,19.98919,83.96706,Unnamed industrial feature,66766.14,19.7108098,83.401442,0
-1,20.00923,80.44414,Surjagarh Iron Ore Mines,43247.83,19.6279034,80.3627551,0
-1,20.04516,80.16469,Surjagarh Iron Ore Mines,50811.98,19.6279034,80.3627551,0
334,20.047044,83.86994999999999,Unnamed industrial feature,61627.78,19.7108098,83.401442,0
-1,20.08297,83.56886,Unnamed industrial feature,34639.02,20.1214594,83.2396772,0
-1,20.08746,83.50436,Unnamed industrial feature,27895.42,20.1214594,83.2396772,0
-1,20.08821,80.19918,Surjagarh Iron Ore Mines,53966.93,19.6279034,80.3627551,0
-1,20.08907,80.19959,Surjagarh Iron Ore Mines,54044.07,19.6279034,80.3627551,0
-1,20.12221,80.28603,Surjagarh Iron Ore Mines,55546.88,19.6279034,80.3627551,0
-1,20.13833,84.00674,Unnamed industrial feature,69559.14,20.5219298,83.4797689,0
-1,20.23181,83.60132,Unnamed industrial feature,34658.74,20.5219298,83.4797689,0
-1,20.24157,80.21061,Surjagarh Iron Ore Mines,70065.48,19.6279034,80.3627551,0
-1,20.24614,83.54356,Unit 6,28940.63,20.3760248,83.3030623,0
-1,20.24655,80.20943,Surjagarh Iron Ore Mines,70632.72,19.6279034,80.3627551,0
-1,20.25513,81.43721,Unnamed industrial feature,41759.42,20.3975864,81.0666508,0
-1,20.26135,83.85696,Unnamed industrial feature,48837.44,20.5219298,83.4797689,0
-1,20.26665,83.8635,Unnamed industrial feature,49043.82,20.5219298,83.4797689,0
-1,20.27587,83.87994,Unnamed industrial feature,49880.18,20.5219298,83.4797689,0
-1,20.2898,80.29248,Unnamed industrial feature,62892.69,20.2764483,80.8953112,0
-1,20.29477,80.29143,Unnamed industrial feature,63016.61,20.2764483,80.8953112,0
-1,20.2964,80.198,Unnamed industrial feature,72761.68,20.2764483,80.8953112,0
-1,20.32333,83.84739,Unnamed industrial feature,44041.25,20.5568652,83.5059968,0
-1,20.36052,83.70404,Unnamed industrial feature,29464.7,20.5219298,83.4797689,0
-1,20.36225,84.19237,Manamunda,56456.6,20.7843965,83.8910557,0
-1,20.36614,84.19163,Manamunda,56054.21,20.7843965,83.8910557,0
-1,20.39533,83.80164,Unnamed industrial feature,35652.25,20.5568652,83.5059968,0
-1,20.39701,83.76624,Unnamed industrial feature,32417.03,20.5568652,83.5059968,0
-1,20.40456,83.9833,Manamunda,43313.52,20.7843965,83.8910557,0
-1,20.42173,83.69827,Unnamed industrial feature,25037.62,20.5568652,83.5059968,0
-1,20.43393,83.40273,Unnamed industrial feature,12150.78,20.3880027,83.296933,0
-1,20.44254,80.89413,Unnamed industrial feature,2712.97,20.4421335,80.9201645,4
-1,20.45265,83.75419,Unnamed industrial feature,28327.95,20.5568652,83.5059968,0
-1,20.47604,83.82583,Unnamed industrial feature,34499.27,20.5568652,83.5059968,0
-1,20.48112,83.36095,Bolangir,8111.03,20.5533758,83.3716256,0
-1,20.49074,83.91897,Manamunda,32782.06,20.7843965,83.8910557,0
-1,20.49381,83.92053,Manamunda,32456.98,20.7843965,83.8910557,0
-1,20.49761,83.74274,Unnamed industrial feature,25518.47,20.5568652,83.5059968,0
-1,20.50455,83.37666,Bolangir,5454.43,20.5533758,83.3716256,0
-1,20.50501,83.37585,Bolangir,5395.99,20.5533758,83.3716256,0
-1,20.50716,83.189,Unnamed industrial feature,17378.53,20.3880027,83.296933,0
-1,20.50792,83.193,Unnamed industrial feature,17177.31,20.3880027,83.296933,0
-1,20.50866,83.24195,Bolangir,14389.72,20.5533758,83.3716256,0
-1,20.50941,83.2459,Bolangir,13975.03,20.5533758,83.3716256,0
-1,20.51367,83.44602,Unnamed industrial feature,2983.6,20.5283954,83.4699703,3
-1,20.51368,83.44666,Unnamed industrial feature,2927.49,20.5283954,83.4699703,3
-1,20.53585,83.27316,Bolangir,10436.08,20.5533758,83.3716256,0
-1,20.54695,83.62798,Unnamed industrial feature,12748.4,20.5568652,83.5059968,0
-1,20.54815,83.62817,Unnamed industrial feature,12757.22,20.5568652,83.5059968,0
-1,20.54837,83.13474,Unnamed industrial feature,14230.63,20.6744574,83.1113175,0
-1,20.54912,83.13873,Unnamed industrial feature,14225.91,20.6744574,83.1113175,0
-1,20.57829,83.63359,Unnamed industrial feature,13495.31,20.5568652,83.5059968,0
-1,20.58575,83.82748,Manamunda,23057.33,20.7843965,83.8910557,0
-1,20.5872,83.82697,Manamunda,22918.29,20.7843965,83.8910557,0
-1,20.59746,83.80222,Manamunda,22747.94,20.7843965,83.8910557,0
-1,20.59836,83.31249,Bolangir,7932.07,20.5533758,83.3716256,0
-1,20.60755,84.09689,Manamunda,29070.78,20.7843965,83.8910557,0
-1,20.61616,83.8364,Manamunda,19551.82,20.7843965,83.8910557,0
-1,20.62215,83.48763,Unnamed industrial feature,7506.87,20.5568652,83.5059968,0
-1,20.62571,84.06261,Manamunda,25094.93,20.7843965,83.8910557,0
-1,20.62709,83.89525,Manamunda,17497.12,20.7843965,83.8910557,0
-1,20.63359,81.83867,Unnamed industrial feature,25798.78,20.8379136,81.7211367,0
-1,20.6584,83.01667,Unnamed industrial feature,10007.66,20.6744574,83.1113175,0
-1,20.66747,83.01897,Unnamed industrial feature,9638.88,20.6744574,83.1113175,0
-1,20.67015,83.56368,Unnamed industrial feature,12113.99,20.7326677,83.4683015,0
-1,20.68115,83.94524,Manamunda,12788.79,20.7843965,83.8910557,0
-1,20.68391,83.80318,Manamunda,14434.71,20.7843965,83.8910557,0
-1,20.69818,83.86652,Manamunda,9920.55,20.7843965,83.8910557,0
-1,20.69982,83.86838,Manamunda,9695.58,20.7843965,83.8910557,0
-1,20.71567,83.78469,Manamunda,13443.5,20.7843965,83.8910557,0
-1,20.71634,83.78835,Manamunda,13088.94,20.7843965,83.8910557,0
-1,20.71702,83.79199,Manamunda,12737.35,20.7843965,83.8910557,0
-1,20.7179,84.10291,Manamunda,23236.73,20.7843965,83.8910557,0
-1,20.71968,83.67323,Unnamed industrial feature,21361.16,20.7326677,83.4683015,0
-1,20.72005,83.51804,Unnamed industrial feature,5359.63,20.7326677,83.4683015,0
-1,20.7203,83.78751,Manamunda,12912.01,20.7843965,83.8910557,0
-1,20.72074,83.5218,Unnamed industrial feature,5719.65,20.7326677,83.4683015,0
-1,20.72098,83.79115,Manamunda,12555.49,20.7843965,83.8910557,0
-1,20.72277,83.75659,Manamunda,15570.68,20.7843965,83.8910557,0
-1,20.72357,83.78304,Manamunda,13110.73,20.7843965,83.8910557,0
-1,20.72365,83.67239,Unnamed industrial feature,21248.32,20.7326677,83.4683015,0
-1,20.74533,83.42681,Unnamed industrial feature,3232.67,20.7308685,83.4537773,3
-1,20.74636,83.83964,Manamunda,6816.58,20.7843965,83.8910557,0
-1,20.75884,83.31988,Unnamed industrial feature,8877.82,20.7109972,83.2515351,0
-1,20.78573,82.70223,Unnamed industrial feature,4652.75,20.8115233,82.6669854,1
-1,20.80505,83.83118,Manamunda,6634.34,20.7843965,83.8910557,0
-1,20.81854,84.10099,Manamunda,22149.81,20.7843965,83.8910557,0
-1,20.8222,83.74747,Manamunda,15505.76,20.7843965,83.8910557,0
-1,20.82242,84.10019,Manamunda,22145.92,20.7843965,83.8910557,0
-1,20.88754,83.76794,Manamunda,17182.53,20.7843965,83.8910557,0
-1,20.89148,83.7671,Manamunda,17541.89,20.7843965,83.8910557,0
-1,20.90051,83.9064,Manamunda,13009.32,20.7843965,83.8910557,0
-1,20.90443,83.90559,Manamunda,13432.3,20.7843965,83.8910557,0
-1,20.91327,83.88706,Unnamed industrial feature,14301.4,21.0367759,83.8486205,0
-1,20.94647,84.13767,Manamunda,31326.77,20.7843965,83.8910557,0
-1,20.95033,84.13687,Unnamed industrial feature,31430.25,21.0367759,83.8486205,0
-1,20.97133,83.15284,Unnamed industrial feature,6797.69,20.9848818,83.0889961,0
-1,21.14447,83.36153,Unnamed industrial feature,7210.35,21.1399194,83.4308826,0
-1,20.70599,80.67541,Unnamed industrial feature,34432.54,20.4834994,80.9054902,0
-1,20.72628,80.67647,Unnamed industrial feature,36013.54,20.4834994,80.9054902,0
-1,21.00127,81.79414,Unnamed industrial feature,8489.59,20.9925823,81.8753877,0
-1,21.0132,81.83093,Unnamed industrial feature,5153.11,20.9925823,81.8753877,0
-1,21.01578,81.82052,Unnamed industrial feature,6252.5,20.9925823,81.8753877,0
-1,21.02021,81.81953,Unnamed industrial feature,6561.85,20.9925823,81.8753877,0
-1,21.0332,81.88535,Unnamed industrial feature,4178.35,20.9961307,81.8787566,2
-1,21.08408,82.4417,Unnamed industrial feature,5239.55,21.1178867,82.4768835,0
-1,21.08571,82.44028,Unnamed industrial feature,5217.27,21.1178867,82.4768835,0
-1,21.12087,82.856,Unnamed industrial feature,13518.82,21.1045211,82.9851423,0
-1,21.15076,82.73865,Unnamed industrial feature,15576.12,21.2757857,82.8064146,0
-1,21.15119,82.73926,Unnamed industrial feature,15504.96,21.2757857,82.8064146,0
-1,21.19177,82.22807,Unnamed industrial feature,21118.01,21.1471257,82.0301142,0
-1,21.2383,82.25963,Unnamed industrial feature,25698.29,21.1269049,82.4767953,0
-1,21.29753,83.14604,Singhal Forestry,11465.19,21.3202503,83.0380851,0
-1,21.30566,83.14426,Singhal Forestry,11117.69,21.3202503,83.0380851,0
-1,21.33339,81.99956,Unnamed industrial feature,13140.89,21.4235434,81.9175031,0
-1,21.33403,82.0017,Unnamed industrial feature,13231.61,21.4235434,81.9175031,0
-1,21.34546,83.11208,Singhal Forestry,8160.66,21.3202503,83.0380851,0
-1,21.35721,82.83657,Unnamed industrial feature,9577.68,21.2757857,82.8064146,0
-1,21.37267,82.32135,Unnamed industrial feature,31722.65,21.1269049,82.4767953,0
-1,21.39193,82.87476,Unnamed industrial feature,14727.5,21.2757857,82.8064146,0
-1,21.39448,82.87473,Unnamed industrial feature,14975.27,21.2757857,82.8064146,0
-1,21.39729,82.16115,Unnamed industrial feature,23221.23,21.5633818,82.0251114,0
-1,21.4016,82.16018,Unnamed industrial feature,22780.08,21.5633818,82.0251114,0
-1,21.40463,83.11147,Singhal Forestry,12074.1,21.3202503,83.0380851,0
-1,21.42031,81.7719,Unnamed industrial feature,6856.75,21.4604595,81.8221823,0
-1,21.43919,83.11957,Singhal Forestry,15687.57,21.3202503,83.0380851,0
-1,21.44006,83.12012,Singhal Forestry,15799.74,21.3202503,83.0380851,0
-1,21.44457,82.03066,Unnamed industrial feature,11943.34,21.4235434,81.9175031,0
-1,21.44474,82.03381,Unnamed industrial feature,12266.85,21.4235434,81.9175031,0
-1,21.47062,82.1217,Unnamed industrial feature,14360.54,21.5633818,82.0251114,0
-1,21.47196,82.12282,Unnamed industrial feature,14335.32,21.5633818,82.0251114,0
-1,21.5021,82.69975,Unnamed industrial feature,22606.25,21.6997107,82.6483707,0
-1,21.50439,82.92528,Unnamed industrial feature,20012.54,21.6454618,83.0454611,0
-1,21.513,82.68878,Unnamed industrial feature,21157.43,21.6975956,82.639159,0
-1,21.53459,82.50716,Unnamed industrial feature,22687.58,21.6975956,82.639159,0
-1,21.53488,82.50618,Unnamed industrial feature,22722.96,21.6975956,82.639159,0
-1,21.547,82.13853,Unnamed industrial feature,9864.73,21.6318441,82.1106523,0
-1,21.57012,82.18873,Unnamed industrial feature,10595.54,21.6318441,82.1106523,0
-1,21.59508,82.79427,Unnamed industrial feature,13668.89,21.718007,82.793988,0
-1,21.59757,82.79314,Unnamed industrial feature,13392.27,21.718007,82.793988,0
-1,21.62975,82.04765,Unnamed industrial feature,6083.9,21.672524,82.084357,0
-1,21.63348,82.88188,Unnamed industrial feature,13070.0,21.718007,82.793988,0
-1,21.63744,82.3611,Unnamed industrial feature,18406.44,21.7304063,82.2137084,0
-1,21.64098,82.24318,Unnamed industrial feature,10399.57,21.7304063,82.2137084,0
-1,21.6657,83.15998,Unnamed industrial feature,4969.89,21.6843476,83.20369,1
-1,21.66571,83.15984,Unnamed industrial feature,4982.58,21.6843476,83.20369,1
-1,21.68255,82.47954,Unnamed industrial feature,11236.07,21.7328924,82.5738429,0
-1,21.68638,82.68502,Unnamed industrial feature,4066.39,21.6997107,82.6483707,2
-1,21.69258,82.48607,Unnamed industrial feature,10114.92,21.7328924,82.5738429,0
-1,21.71349,82.28246,Unnamed industrial feature,7346.85,21.7304063,82.2137084,0
-1,21.81031,83.81699,Unnamed industrial feature,4710.32,21.7816389,83.8505745,3
-1,21.81907,83.77727,Unnamed industrial feature,8446.13,21.7759843,83.8446428,0
-1,21.83438,83.38337,Unnamed industrial feature,3541.93,21.8661935,83.3816546,1
-1,22.00023,82.86121,Swastik Metal Industries,9487.54,22.0123157,82.9523105,0
-1,22.01832,83.38642,Unnamed industrial feature,748.17,22.021415,83.3799755,4
-1,22.0277,82.8716,Swastik Metal Industries,8493.97,22.0123157,82.9523105,0
-1,22.04125,82.25185,Unnamed industrial feature,1580.31,22.0480656,82.2383952,5
-1,22.04483,82.2527,Unnamed industrial feature,1517.58,22.0480656,82.2383952,5
-1,22.0734,82.71689,Unnamed industrial feature,5401.13,22.1177028,82.6953954,0
-1,22.09536,83.16686,Chhal Coal Mine,5671.35,22.0977281,83.1118726,0
-1,22.18061,83.32777,Raigarh TRN Energy Power Plant,8554.12,22.1327071,83.262776,0
-1,22.21901,83.01778,Chhal Coal Mine,16606.16,22.0977281,83.1118726,0
-1,22.26539,82.44238,Bhandhakhar Power Station,8554.2,22.3419078,82.433786,0
-1,22.60295,81.05725,Unnamed industrial feature,18639.42,22.4830604,81.1840993,0
-1,22.64679,82.19749,Vijay West,26350.48,22.8549159,82.3203689,0
-1,22.6543,83.96616,Unnamed industrial feature,7294.45,22.5994265,83.9272132,0
-1,22.73921,82.54488,Chotia Coal Mine,12108.94,22.8480989,82.5433302,0
-1,22.7459,82.54464,Chotia Coal Mine,11364.79,22.8480989,82.5433302,0
-1,22.76945,82.75016,Parsa East and Kanta Basan Coal Mine,9565.09,22.8371632,82.8077101,0
-1,22.88059,84.11731,Unnamed industrial feature,36843.97,22.5994265,83.9272132,0
-1,22.90453,82.68857,Parsa East and Kanta Basan Coal Mine,14321.52,22.8371632,82.8077101,0
-1,22.91462,83.98124,Unnamed industrial feature,35483.04,22.5994265,83.9272132,0
-1,23.03661,81.69121,Anuppur Thermal Power Project,10570.98,23.0670378,81.7890919,0
-1,23.13896,81.93835,Jamuna UGRO,3371.4,23.1690578,81.9423328,3
-1,23.1398,81.94263,Jamuna UGRO,3253.46,23.1690578,81.9423328,3
-1,23.14319,81.93741,Jamuna UGRO,2920.07,23.1690578,81.9423328,4
-1,23.18539,81.91064,Unnamed industrial feature,2034.06,23.1690461,81.9017028,4
-1,23.2156,82.10802,Unnamed industrial feature,2145.8,23.2030824,82.1240003,7
-1,23.23601,81.76211,Amarkantak Thermal Power Station,15340.31,23.164236,81.6339262,0
-1,23.24458,82.25333,JKD Mines,10762.02,23.1967673,82.1617618,0
-1,23.28715,83.39943,Unnamed industrial feature,18883.31,23.3799228,83.2445191,0
-1,23.36493,82.43155,Unnamed industrial feature,9231.82,23.3168976,82.5053046,0
-1,23.36571,82.43565,Unnamed industrial feature,8946.03,23.3168976,82.5053046,0
-1,23.3728,81.25183,Unnamed industrial feature,14366.1,23.2832996,81.3533003,0
-1,23.39165,83.54433,Unnamed industrial feature,30626.65,23.3799228,83.2445191,0
-1,23.40372,82.08514,Baheraband coal mine,13505.93,23.2824189,82.0919412,0
-1,23.44342,80.51015,Unnamed industrial feature,6962.92,23.4735647,80.5699808,0
-1,23.48285,80.93944,Piparia,9868.27,23.5195462,80.8513257,0
-1,23.48596,82.27943,Baheraband coal mine,29637.91,23.2824189,82.0919412,0
-1,23.48733,80.93843,Piparia,9577.2,23.5195462,80.8513257,0
-1,23.48849,82.2704,Baheraband coal mine,29270.99,23.2824189,82.0919412,0
-1,23.48928,82.27447,Baheraband coal mine,29599.43,23.2824189,82.0919412,0
-1,23.49278,82.04824,Baheraband coal mine,23812.51,23.2824189,82.0919412,0
-1,23.50003,80.67205,Unnamed industrial feature,8990.79,23.4221275,80.695656,0
-1,23.5003,82.04209,Baheraband coal mine,24755.7,23.2824189,82.0919412,0
-1,23.54047,81.49672,Unnamed industrial feature,31348.3,23.2600905,81.4646295,0
-1,23.55095,81.59306,Unnamed industrial feature,34896.58,23.2600905,81.4646295,0
-1,23.55322,81.59115,Unnamed industrial feature,35058.36,23.2600905,81.4646295,0
-1,23.59774,82.22471,Baheraband coal mine,37587.43,23.2824189,82.0919412,0
-1,23.60233,81.93582,Baheraband coal mine,38975.26,23.2824189,82.0919412,0
-1,23.6091,82.23891,Baheraband coal mine,39297.75,23.2824189,82.0919412,0
-1,23.62051,82.64835,Katkona 1&2,29230.33,23.3593778,82.6812977,0
-1,23.63013,82.16981,Baheraband coal mine,39471.19,23.2824189,82.0919412,0
-1,23.70959,80.62582,Unnamed industrial feature,3797.44,23.6848703,80.6515533,2
-1,23.73291,81.55172,Unnamed industrial feature,42996.29,24.0788594,81.3627783,0
-1,23.73717,81.55065,Unnamed industrial feature,42523.91,24.0788594,81.3627783,0
-1,23.76391,81.66434,Unnamed industrial feature,39494.49,24.0923606,81.8122354,0
-1,23.76749,80.56117,Unnamed industrial feature,4543.44,23.7272598,80.5533617,1
-1,23.76819,80.56355,Unnamed industrial feature,4667.87,23.7272598,80.5533617,1
-1,23.76856,80.56623,Unnamed industrial feature,4775.49,23.7272598,80.5533617,1
-1,23.77204,80.5601,Unnamed industrial feature,5026.34,23.7272598,80.5533617,0
-1,23.77274,80.56248,Unnamed industrial feature,5141.62,23.7272598,80.5533617,0
-1,23.7731,80.56517,Unnamed industrial feature,5236.97,23.7272598,80.5533617,0
-1,23.78371,82.31164,Unnamed industrial feature,26135.92,24.0038363,82.4017724,0
-1,23.80905,81.76472,Unnamed industrial feature,31870.6,24.0923606,81.8122354,0
-1,23.8099,81.76896,Unnamed industrial feature,31714.56,24.0923606,81.8122354,0
-1,23.8336,81.79945,Unnamed industrial feature,28802.18,24.0923606,81.8122354,0
-1,23.84394,84.00694,Unnamed industrial feature,8718.41,23.8327006,84.091774,0
-1,23.84832,84.03115,Unnamed industrial feature,6405.83,23.8327006,84.091774,0
-1,23.85381,81.51978,Unnamed industrial feature,29676.67,24.0788594,81.3627783,0
-1,23.87096,83.89954,Unnamed industrial feature,16702.6,24.0174288,83.9359934,0
-1,23.87228,83.90199,Unnamed industrial feature,16505.59,24.0174288,83.9359934,0
-1,23.89235,82.84332,Rihand Thermal Power Station,15915.16,24.0280727,82.7935912,0
-1,23.91165,81.50694,Unnamed industrial feature,23667.72,24.0788594,81.3627783,0
-1,23.95677,81.68977,Unnamed industrial feature,19545.22,24.0923606,81.8122354,0
-1,23.99216,82.2355,Unnamed industrial feature,16940.31,24.0038363,82.4017724,0
-1,24.03583,81.78097,Unnamed industrial feature,7041.99,24.0923606,81.8122354,0
-1,24.05816,82.36217,Unnamed industrial feature,7256.97,24.0038363,82.4017724,0
-1,24.0587,81.43817,Unnamed industrial feature,7975.8,24.0788594,81.3627783,0
-1,24.06146,81.44013,Unnamed industrial feature,8088.03,24.0788594,81.3627783,0
-1,24.06366,81.41842,Unnamed industrial feature,5896.45,24.0788594,81.3627783,0
-1,24.06456,81.42286,Unnamed industrial feature,6303.62,24.0788594,81.3627783,0
-1,24.06653,81.4203,Unnamed industrial feature,5998.61,24.0788594,81.3627783,0
-1,24.07378,81.40189,Unnamed industrial feature,4010.64,24.0788594,81.3627783,1
-1,24.08215,81.50028,Unnamed industrial feature,13963.69,24.0788594,81.3627783,0
-1,23.13966,81.49427,Rajendra coal mine,2227.75,23.1559073,81.4815214,4
-1,23.14026,81.49068,Rajendra coal mine,1975.88,23.1559073,81.4815214,3
-1,23.28781,80.22575,Unnamed industrial feature,10585.34,23.361089,80.159576,0
-1,23.34802,81.46276,Unnamed industrial feature,9779.18,23.2600905,81.4646295,0
-1,23.44196,80.50387,Unnamed industrial feature,7604.4,23.4735647,80.5699808,0
-1,23.74361,81.4157,Unnamed industrial feature,36462.73,23.7292263,81.0578245,0
-1,23.78455,81.50683,Unnamed industrial feature,35851.41,24.0788594,81.3627783,0
-1,23.78534,81.50558,Unnamed industrial feature,35719.41,24.0788594,81.3627783,0
-1,23.79319,81.42352,Unnamed industrial feature,32359.3,24.0788594,81.3627783,0
-1,23.79457,81.42242,Unnamed industrial feature,32187.43,24.0788594,81.3627783,0
-1,23.82825,81.49143,Unnamed industrial feature,30780.74,24.0788594,81.3627783,0
-1,23.86103,81.44808,Unnamed industrial feature,25725.49,24.0788594,81.3627783,0
-1,23.93946,81.49594,Unnamed industrial feature,20572.15,24.0788594,81.3627783,0
-1,23.96372,81.31172,Unnamed industrial feature,13813.27,24.0788594,81.3627783,0
-1,24.08105,81.47812,Unnamed industrial feature,11711.84,24.0788594,81.3627783,0
-1,17.9494,83.1716,Unnamed industrial feature,1586.31,17.9351816,83.1728247,7
-1,18.16256,80.99088,Manuguru IV Coal Mine,26535.82,17.9772015,80.8327743,0
-1,18.18946,80.8779,Bhadradri Thermal Power Plant,23140.74,18.0282273,80.7394614,0
-1,18.19951,80.86961,Bhadradri Thermal Power Plant,23493.22,18.0282273,80.7394614,0
-1,18.20608,80.69785,Bhadradri Thermal Power Plant,20259.36,18.0282273,80.7394614,0
-1,18.20793,80.9877,Manuguru IV Coal Mine,30436.3,17.9772015,80.8327743,0
-1,18.20848,80.98313,Manuguru IV Coal Mine,30231.16,17.9772015,80.8327743,0
-1,18.20905,80.97849,Manuguru IV Coal Mine,30030.63,17.9772015,80.8327743,0
-1,18.21358,81.70974,Donkarayi Power House,32990.71,17.9328225,81.8106443,0
-1,18.22248,81.70728,Donkarayi Power House,34011.26,17.9328225,81.8106443,0
-1,18.22407,80.77806,Bhadradri Thermal Power Plant,22155.44,18.0282273,80.7394614,0
-1,18.26304,80.86967,Bhadradri Thermal Power Plant,29513.16,18.0282273,80.7394614,0
-1,18.34143,80.7692,BUILT factory,31742.04,18.2726982,80.4773641,0
-1,18.34216,80.83916,Bhadradri Thermal Power Plant,36462.0,18.0282273,80.7394614,0
-1,18.35469,80.61908,BUILT factory,17519.16,18.2726982,80.4773641,0
-1,18.36358,81.99506,Balimela Power House,18681.51,18.2074394,82.0603778,0
-1,18.364,80.77178,BUILT factory,32694.75,18.2726982,80.4773641,0
-1,18.39268,80.76177,BUILT factory,32850.53,18.2726982,80.4773641,0
-1,18.41343,80.9887,Unnamed industrial feature,35566.23,18.6334685,81.2335262,0
-1,18.46852,81.66661,ArcelorMittal Nippon Steel India Kirandul,45797.91,18.6277649,81.2659587,0
-1,18.47488,80.70458,Unnamed industrial feature,25373.79,18.4867713,80.4643071,0
-1,18.48335,81.65192,ArcelorMittal Nippon Steel India Kirandul,43740.24,18.6277649,81.2659587,0
-1,18.50867,80.69175,Unnamed industrial feature,24107.19,18.4867713,80.4643071,0
-1,18.51322,80.69221,Unnamed industrial feature,24211.36,18.4867713,80.4643071,0
-1,18.55135,81.99781,Middle Kolab Project,26109.79,18.7462678,82.1359977,0
-1,18.59317,80.65018,Unnamed industrial feature,22890.07,18.4867713,80.4643071,0
-1,18.59569,81.91761,Middle Kolab Project,28453.51,18.7462678,82.1359977,0
-1,18.64789,80.70434,Unnamed industrial feature,31001.91,18.4867713,80.4643071,0
-1,18.66558,82.04483,Middle Kolab Project,13141.33,18.7462678,82.1359977,0
-1,18.66606,82.04115,Middle Kolab Project,13391.51,18.7462678,82.1359977,0
-1,18.66967,82.04594,Middle Kolab Project,12747.83,18.7462678,82.1359977,0
-1,18.67612,81.99601,Middle Kolab Project,16679.45,18.7462678,82.1359977,0
338,18.684216,82.017518,Middle Kolab Project,14258.4,18.7462678,82.1359977,0
-1,18.68167,82.03345,Middle Kolab Project,12970.48,18.7462678,82.1359977,0
-1,18.68386,82.03439,Middle Kolab Project,12754.0,18.7462678,82.1359977,0
-1,18.68486,82.02669,Middle Kolab Project,13384.53,18.7462678,82.1359977,0
-1,18.70441,81.9516,Middle Kolab Project,19968.77,18.7462678,82.1359977,0
-1,18.72134,80.6695,Unnamed industrial feature,33880.94,18.4867713,80.4643071,0
-1,18.72257,80.34452,Unnamed industrial feature,29100.26,18.4867713,80.4643071,0
-1,18.7254,80.36071,Unnamed industrial feature,28692.48,18.4867713,80.4643071,0
-1,18.7259,80.6701,Unnamed industrial feature,34312.56,18.4867713,80.4643071,0
-1,18.72599,80.35564,Unnamed industrial feature,28960.24,18.4867713,80.4643071,0
-1,18.7266,80.35046,Unnamed industrial feature,29242.24,18.4867713,80.4643071,0
-1,18.73061,80.35661,Unnamed industrial feature,29393.11,18.4867713,80.4643071,0
-1,18.73121,80.35144,Unnamed industrial feature,29668.85,18.4867713,80.4643071,0
