latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime,x_m,y_m,cluster_id,centroid_lat,centroid_lon,detection_count
22.08324,83.83456,337.99,0.45,0.63,n,2,307.45,4.02,D,0.0,2026-03-03 08:20:00,173331.61181512987,2445435.4021656523,-1,22.08324,83.83456,
22.08425,83.57082,354.49,0.43,0.62,n,2,306.68,4.55,D,0.0,2026-03-03 08:20:00,146094.00566495763,2446137.363178121,-1,22.08425,83.57082,
22.08437,83.53182,338.55,0.43,0.62,n,2,308.03,3.48,D,0.0,2026-03-03 08:20:00,142065.8106902968,2446241.939704995,-1,22.08437,83.53182,
22.08461,83.57497,334.23,0.43,0.62,n,2,304.99,4.55,D,0.0,2026-03-03 08:20:00,146523.5699799211,2446167.6103110723,-1,22.08461,83.57497,
22.09488,82.82316,346.61,0.39,0.59,n,2,308.54,4.17,D,0.0,2026-03-03 08:20:00,68874.74718054931,2449246.968522022,-1,22.09488,82.82316,
22.09811,81.44106,334.79,0.63,0.54,n,2,309.3,4.3,D,0.0,2026-03-03 08:20:00,-74053.04708982178,2454185.2801816883,-1,22.09811,81.44106,
22.1049,83.95074,337.67,0.46,0.63,n,2,306.87,2.53,D,0.0,2026-03-03 08:20:00,185377.62406096217,2447590.468080979,-1,22.1049,83.95074,
22.1088,83.52224,338.19,0.43,0.62,n,2,307.58,3.51,D,2.0,2026-03-03 08:20:00,141138.13027571648,2448972.208848156,71,22.107223333333334,83.52402222222221,18.0
22.1132,82.41832,335.81,0.36,0.58,n,2,309.11,3.12,D,0.0,2026-03-03 08:20:00,27087.74120159098,2452484.953440791,-1,22.1132,82.41832,
22.11353,82.42188,338.31,0.36,0.58,n,2,306.57,3.51,D,0.0,2026-03-03 08:20:00,27456.866020114685,2452510.466681909,-1,22.11353,82.42188,
22.13471,82.94913,331.96,0.39,0.6,n,2,306.12,1.7,D,0.0,2026-03-03 08:20:00,82010.77065983019,2453311.4099928983,-1,22.13471,82.94913,
22.13496,82.94852,332.43,0.39,0.6,n,2,306.68,2.24,D,0.0,2026-03-03 08:20:00,81948.4919617732,2453340.813600065,-1,22.13496,82.94852,
22.1351,83.43191,344.46,0.42,0.61,n,2,310.56,4.5,D,0.0,2026-03-03 08:20:00,131877.056078682,2452103.544219246,-1,22.1351,83.43191,
22.13793,82.34116,345.26,0.36,0.57,n,2,310.02,4.81,D,0.0,2026-03-03 08:20:00,19195.08469363692,2455471.4699483453,-1,22.13793,82.34116,
22.13827,82.34467,349.49,0.36,0.57,n,2,310.63,4.81,D,0.0,2026-03-03 08:20:00,19559.059091624047,2455498.0555288056,-1,22.13827,82.34467,
22.14464,82.75273,333.43,0.38,0.59,n,2,307.02,2.11,D,0.0,2026-03-03 08:20:00,61749.89152624883,2454967.362010155,-1,22.14464,82.75273,
22.15517,83.46325,336.32,0.42,0.61,n,2,304.76,1.41,D,0.0,2026-03-03 08:20:00,135165.23548721406,2454252.3989539007,-1,22.15517,83.46325,
22.16582,84.04048,350.98,0.46,0.64,n,2,307.75,6.62,D,0.0,2026-03-03 08:20:00,194774.5089657579,2454157.0629195455,-1,22.16582,84.04048,
22.16648,84.188,337.3,0.47,0.64,n,2,305.15,4.15,D,0.0,2026-03-03 08:20:00,209999.14087664615,2453940.651250018,-1,22.16648,84.188,
22.17131,84.03535,343.5,0.46,0.64,n,2,309.91,6.97,D,0.0,2026-03-03 08:20:00,194256.9812283005,2454775.663246796,-1,22.17131,84.03535,
22.17171,84.03989,346.5,0.46,0.64,n,2,306.82,7.85,D,0.0,2026-03-03 08:20:00,194726.35451036243,2454810.831495486,-1,22.17171,84.03989,
22.17226,83.30407,339.12,0.42,0.61,n,2,305.54,3.83,D,0.0,2026-03-03 08:20:00,118775.06845663895,2456538.650987312,-1,22.17226,83.30407,
22.17856,82.64865,335.06,0.38,0.58,n,2,304.35,1.72,D,0.0,2026-03-03 08:20:00,51103.788849695,2459034.472286477,-1,22.17856,82.64865,
22.19551,82.94241,335.13,0.39,0.6,n,2,305.59,1.5,D,0.0,2026-03-03 08:20:00,81496.97162621946,2460071.960198408,-1,22.19551,82.94241,
22.19617,84.11583,338.97,0.47,0.64,n,2,304.8,2.86,D,0.0,2026-03-03 08:20:00,202614.3608569185,2457369.781142291,-1,22.19617,84.11583,
22.2037,84.01457,338.86,0.46,0.64,n,2,306.35,7.35,D,0.0,2026-03-03 08:20:00,192183.23728823208,2458406.4272997803,-1,22.2037,84.01457,
22.20406,84.01894,346.75,0.46,0.64,n,2,305.57,8.07,D,0.0,2026-03-03 08:20:00,192634.88972144813,2458437.4345049933,-1,22.20406,84.01894,
22.21793,83.36922,345.54,0.42,0.61,n,2,306.53,3.84,D,0.0,2026-03-03 08:20:00,125623.00021521945,2461438.574365146,-1,22.21793,83.36922,
22.21857,84.12361,333.12,0.47,0.64,n,2,306.18,2.9,D,0.0,2026-03-03 08:20:00,203464.16809918842,2459836.201447515,-1,22.21857,84.12361,
22.22212,83.61002,342.51,0.44,0.62,n,2,306.86,3.18,D,0.0,2026-03-03 08:20:00,150484.35062966956,2461326.484929172,-1,22.22212,83.61002,
22.22661,82.80476,337.76,0.39,0.59,n,2,307.74,1.58,D,0.0,2026-03-03 08:20:00,67377.31672626571,2463908.4570710445,-1,22.22661,82.80476,
22.24732,82.59878,343.91,0.37,0.58,n,2,307.95,3.3,D,0.0,2026-03-03 08:20:00,46173.76293281693,2466810.4443155364,-1,22.24732,82.59878,
22.2503,84.07462,341.78,0.47,0.64,n,2,307.21,4.9,D,0.0,2026-03-03 08:20:00,198478.48837378493,2463448.4970947425,-1,22.2503,84.07462,
22.27893,82.58787,345.32,0.37,0.58,n,2,305.85,3.15,D,0.0,2026-03-03 08:20:00,45149.698197341524,2470349.666064471,-1,22.27893,82.58787,
22.31141,84.04099,339.03,0.47,0.64,n,2,306.39,2.67,D,0.0,2026-03-03 08:20:00,195142.70956860785,2470286.7268449976,-1,22.31141,84.04099,
22.31289,84.04097,340.97,0.46,0.64,n,2,306.19,2.39,D,0.0,2026-03-03 08:20:00,195143.8657559837,2470450.7454677555,-1,22.31289,84.04097,
22.32761,84.021,339.1,0.46,0.64,n,2,308.07,7.28,D,0.0,2026-03-03 08:20:00,193117.35241611023,2472122.2260303525,282,22.328756,84.023898,5.0
22.32798,84.02547,354.68,0.46,0.64,n,2,307.39,8.54,D,0.0,2026-03-03 08:20:00,193578.93680296984,2472154.118150057,282,22.328756,84.023898,5.0
22.32896,84.02106,342.27,0.46,0.64,n,2,308.12,7.63,D,0.0,2026-03-03 08:20:00,193126.49455378164,2472271.6805738583,282,22.328756,84.023898,5.0
22.32936,84.02554,354.67,0.46,0.64,n,2,307.91,9.33,D,0.0,2026-03-03 08:20:00,193589.1709212272,2472306.876017035,282,22.328756,84.023898,5.0
22.33953,84.09322,338.88,0.47,0.64,n,2,308.27,8.66,D,0.0,2026-03-03 08:20:00,200587.23098905577,2473297.4814606695,277,22.340925,84.09643833333332,6.0
22.33991,84.09783,338.98,0.47,0.64,n,2,307.63,4.32,D,0.0,2026-03-03 08:20:00,201063.18620506034,2473330.419499135,277,22.340925,84.09643833333332,6.0
22.34029,84.10248,339.82,0.47,0.64,n,2,307.11,4.32,D,0.0,2026-03-03 08:20:00,201543.26014471892,2473363.292571791,277,22.340925,84.09643833333332,6.0
22.34138,84.09319,341.2,0.47,0.64,n,2,308.95,4.66,D,0.0,2026-03-03 08:20:00,200588.09500763408,2473502.507516627,277,22.340925,84.09643833333332,6.0
22.34179,84.09776,339.34,0.47,0.64,n,2,309.23,3.75,D,0.0,2026-03-03 08:20:00,201059.98541097448,2473538.8480894663,277,22.340925,84.09643833333332,6.0
22.34688,84.08801,340.58,0.47,0.64,n,2,308.24,4.66,D,0.0,2026-03-03 08:20:00,200065.99180723669,2474122.1834176704,-1,22.34688,84.08801,
22.35006,82.80109,333.06,0.39,0.59,n,2,305.86,1.69,D,0.0,2026-03-03 08:20:00,67379.59948313632,2477609.9868534524,-1,22.35006,82.80109,
22.35098,84.08738,341.47,0.47,0.64,n,2,308.43,4.15,D,0.0,2026-03-03 08:20:00,200009.85025405744,2474577.6911861845,-1,22.35098,84.08738,
22.37092,82.28436,351.29,0.36,0.57,n,2,307.05,3.46,D,0.0,2026-03-03 08:20:00,14131.347265871882,2481505.212620639,-1,22.37092,82.28436,
22.37153,82.28439,350.61,0.36,0.57,n,2,307.29,3.85,D,0.0,2026-03-03 08:20:00,14136.568375857547,2481572.800687614,-1,22.37153,82.28439,
22.37442,83.94331,338.1,0.46,0.63,n,2,307.16,3.62,D,0.0,2026-03-03 08:20:00,185214.0488534234,2477469.3425602466,-1,22.37442,83.94331,
22.38933,83.97859,332.34,0.46,0.64,n,2,306.4,1.99,D,0.0,2026-03-03 08:20:00,188882.90275508625,2479047.9132779846,-1,22.38933,83.97859,
22.41186,83.5616,353.01,0.43,0.62,n,2,308.23,7.94,D,0.0,2026-03-03 08:20:00,145967.65276998514,2482468.713218191,-1,22.41186,83.5616,
22.6403,83.36194,352.56,0.42,0.61,n,2,306.79,6.17,D,0.0,2026-03-03 08:21:00,126007.44861427578,2508276.841504593,-1,22.6403,83.36194,
22.65599,83.53992,340.67,0.44,0.62,n,2,308.76,5.6,D,0.0,2026-03-03 08:21:00,144360.45084777474,2509578.6651152456,-1,22.65599,83.53992,
22.81767,83.98312,338.78,0.47,0.64,n,2,306.56,3.76,D,0.0,2026-03-03 08:21:00,190311.08523659944,2526499.9468751084,-1,22.81767,83.98312,
22.81806,83.98771,345.34,0.47,0.64,n,2,304.53,3.76,D,0.0,2026-03-03 08:21:00,190783.44598700554,2526533.5317900884,-1,22.81806,83.98771,
22.8279,83.83824,340.74,0.46,0.63,n,2,306.06,5.35,D,0.0,2026-03-03 08:21:00,175452.7586425406,2527945.091822634,-1,22.8279,83.83824,
22.94563,82.85281,340.45,0.4,0.6,n,2,307.97,3.78,D,0.0,2026-03-03 08:21:00,74559.26985242951,2543510.9007419567,-1,22.94563,82.85281,
23.09578,81.37575,353.92,0.32,0.55,n,2,309.52,2.84,D,0.0,2026-03-03 08:21:00,-76619.60636852484,2565248.621250829,-1,23.09578,81.37575,
23.13361,82.71418,342.45,0.39,0.59,n,2,309.15,3.07,D,0.0,2026-03-03 08:21:00,60931.116980849125,2564770.3283698936,-1,23.13361,82.71418,
24.07548,83.82205,334.19,0.47,0.64,n,2,303.65,2.59,D,0.0,2026-03-03 08:21:00,176844.7876553773,2666241.760653418,-1,24.07548,83.82205,
24.08244,83.90737,334.33,0.48,0.64,n,2,306.28,6.24,D,0.0,2026-03-03 08:21:00,185543.4385933188,2666819.0955447666,-1,24.08244,83.90737,
21.67743,84.03885,306.36,0.7,0.75,n,2,292.64,3.77,N,2.0,2026-03-03 19:08:00,193561.31401627854,2400050.477800664,29,21.679161452054796,84.03864994520548,365.0
21.75548,84.01983,305.43,0.7,0.75,n,2,293.35,4.27,N,2.0,2026-03-03 19:08:00,191758.28393930744,2408735.526036707,40,21.763732640990373,84.02072331499312,727.0
21.76983,84.01418,303.52,0.7,0.75,n,2,292.39,2.3,N,0.0,2026-03-03 19:08:00,191204.2599258754,2410336.6941418294,40,21.763732640990373,84.02072331499312,727.0
21.8423,83.97903,300.09,0.71,0.75,n,2,290.05,0.81,N,0.0,2026-03-03 19:08:00,187723.98545916908,2418436.8374619246,56,21.841797192982455,83.98124140350878,57.0
21.92106,83.34727,317.54,0.78,0.78,n,2,295.3,6.66,N,2.0,2026-03-03 19:08:00,122568.14312308148,2428585.1834385144,28,21.922739138840072,83.34776789103691,569.0
22.01886,83.33414,303.81,0.78,0.78,n,2,289.74,1.65,N,0.0,2026-03-03 19:08:00,121469.95563300955,2439458.734579301,69,22.019743863636364,83.33772522727273,44.0
22.03852,83.73642,321.74,0.74,0.76,n,2,294.25,6.66,N,2.0,2026-03-03 19:08:00,163089.78654578706,2440693.6946777683,32,22.03915821029083,83.73498888888889,1341.0
22.039,83.72914,307.85,0.74,0.76,n,2,292.32,4.0,N,2.0,2026-03-03 19:08:00,162338.7985355506,2440762.9978965833,32,22.03915821029083,83.73498888888889,1341.0
22.0394,83.35165,306.42,0.78,0.78,n,2,292.2,2.45,N,2.0,2026-03-03 19:08:00,123334.23340090073,2441692.2012664326,12,22.036385941422594,83.35570451882845,478.0
22.04052,83.74148,305.14,0.74,0.76,n,2,293.6,4.04,N,2.0,2026-03-03 19:08:00,163617.29002369364,2440904.1500102193,32,22.03915821029083,83.73498888888889,1341.0
22.04104,83.73432,320.8,0.74,0.76,n,2,294.42,4.04,N,2.0,2026-03-03 19:08:00,162878.8061148738,2440977.596335711,32,22.03915821029083,83.73498888888889,1341.0
22.04157,83.72709,316.38,0.74,0.76,n,2,292.24,5.1,N,2.0,2026-03-03 19:08:00,162133.11575950152,2441052.341515899,32,22.03915821029083,83.73498888888889,1341.0
22.04221,83.34604,302.25,0.78,0.78,n,2,289.11,1.85,N,2.0,2026-03-03 19:08:00,122761.93850561517,2442017.570719707,12,22.036385941422594,83.35570451882845,478.0
22.04607,83.72966,302.3,0.74,0.76,n,2,292.16,1.37,N,2.0,2026-03-03 19:08:00,162409.32345550536,2441545.322377283,32,22.03915821029083,83.73498888888889,1341.0
22.04655,83.72252,300.14,0.74,0.76,n,2,289.96,1.37,N,2.0,2026-03-03 19:08:00,161672.8379457061,2441614.3528671134,32,22.03915821029083,83.73498888888889,1341.0
20.89116,83.6515,304.97,0.73,0.76,n,2,294.84,3.81,N,0.0,2026-03-03 19:09:00,151593.80463637644,2313735.3959167656,-1,20.89116,83.6515,
23.48687,83.58274,301.03,0.4,0.6,n,2,289.6,0.74,N,0.0,2026-03-03 20:48:00,150920.3961792942,2601569.9221832235,-1,23.48687,83.58274,
19.85348,82.40083,311.15,0.4,0.6,n,2,293.8,2.01,N,0.0,2026-03-03 20:49:00,18058.288018949854,2201846.6101801996,-1,19.85348,82.40083,
19.88901,82.34248,304.2,0.4,0.6,n,2,293.91,2.07,N,0.0,2026-03-03 20:49:00,12042.640593263728,2205956.776395294,-1,19.88901,82.34248,
19.91808,82.28698,301.75,0.39,0.59,n,2,291.68,0.45,N,0.0,2026-03-03 20:49:00,6308.465892477951,2209344.465323225,-1,19.91808,82.28698,
20.02267,82.41124,319.59,0.4,0.6,n,2,294.53,2.9,N,0.0,2026-03-03 20:49:00,19664.657829425763,2220585.691580487,-1,20.02267,82.41124,
20.06699,82.42381,301.56,0.4,0.6,n,2,291.2,1.02,N,0.0,2026-03-03 20:49:00,21117.488304083585,2225466.0655175294,-1,20.06699,82.42381,
20.07082,82.42422,309.95,0.4,0.6,n,2,293.68,1.57,N,0.0,2026-03-03 20:49:00,21172.13243996544,2225889.7582787555,-1,20.07082,82.42422,
20.07236,82.42519,303.94,0.4,0.6,n,2,292.59,0.78,N,0.0,2026-03-03 20:49:00,21278.4947820268,2226057.802517861,-1,20.07236,82.42519,
20.13733,82.23208,308.58,0.38,0.59,n,2,291.32,2.1,N,0.0,2026-03-03 20:49:00,1242.3818454728462,2233834.3503291993,-1,20.13733,82.23208,
20.14271,81.70265,303.01,0.36,0.57,n,2,292.9,0.79,N,0.0,2026-03-03 20:49:00,-54235.91234931175,2236114.2977721514,-1,20.14271,81.70265,
20.14339,81.69949,303.02,0.36,0.57,n,2,292.63,0.79,N,0.0,2026-03-03 20:49:00,-54564.84063029464,2236200.3786769966,-1,20.14339,81.69949,
20.14771,81.70454,310.47,0.36,0.57,n,2,293.21,0.79,N,0.0,2026-03-03 20:49:00,-54020.01648884697,2236663.098586816,-1,20.14771,81.70454,
20.15581,82.35342,309.02,0.39,0.59,n,2,293.66,2.13,N,0.0,2026-03-03 20:49:00,14014.459852012224,2235524.102818165,-1,20.15581,82.35342,
20.17646,82.41457,303.4,0.4,0.6,n,2,293.22,0.72,N,0.0,2026-03-03 20:49:00,20484.038532476232,2237636.667908752,-1,20.17646,82.41457,
20.17718,82.4112,303.75,0.39,0.6,n,2,293.73,0.69,N,0.0,2026-03-03 20:49:00,20133.257529143128,2237726.3097222666,-1,20.17718,82.4112,
20.17895,82.41122,303.42,0.39,0.6,n,2,293.29,1.15,N,0.0,2026-03-03 20:49:00,20140.788727366307,2237922.606556348,-1,20.17895,82.41122,
20.20564,82.2782,306.1,0.39,0.59,n,2,292.58,2.54,N,0.0,2026-03-03 20:49:00,6291.171181820566,2241275.302438007,-1,20.20564,82.2782,
20.22506,81.87883,306.41,0.36,0.58,n,2,291.1,1.39,N,0.0,2026-03-03 20:49:00,-35481.994402280776,2244675.377075897,-1,20.22506,81.87883,
20.41431,82.80166,307.78,0.41,0.61,n,2,295.22,1.21,N,0.0,2026-03-03 20:49:00,61693.298731037416,2262938.2224129313,-1,20.41431,82.80166,
20.4146,82.80002,305.55,0.41,0.61,n,2,294.89,1.68,N,0.0,2026-03-03 20:49:00,61522.67272664653,2262974.7719744286,-1,20.4146,82.80002,
21.17659,81.37592,304.63,0.32,0.55,n,2,294.54,1.48,N,0.0,2026-03-03 20:49:00,-84512.11839373608,2352077.8643838996,25,21.186994679665737,81.3881225626741,359.0
21.18581,81.38132,305.68,0.32,0.55,n,2,292.71,0.52,N,2.0,2026-03-03 20:49:00,-83913.14982832654,2353081.9425133495,25,21.186994679665737,81.3881225626741,359.0
21.1888,81.39156,316.65,0.32,0.55,n,2,298.87,2.31,N,2.0,2026-03-03 20:49:00,-82834.65210932982,2353376.150000261,25,21.186994679665737,81.3881225626741,359.0
21.21308,82.13593,303.99,0.36,0.57,n,2,292.43,0.51,N,2.0,2026-03-03 20:49:00,-5247.136162717186,2353503.0871302197,55,21.21460870967742,82.1357814516129,62.0
21.21357,82.13708,302.63,0.36,0.57,n,2,292.62,0.93,N,2.0,2026-03-03 20:49:00,-5125.794418997946,2353553.779030366,55,21.21460870967742,82.1357814516129,62.0
21.31256,81.59292,308.67,0.33,0.55,n,2,294.31,0.84,N,2.0,2026-03-03 20:49:00,-61390.52124360879,2366387.789371755,1,21.311168095238095,81.59012980952382,105.0
21.31755,81.59415,303.82,0.33,0.55,n,2,290.93,0.84,N,0.0,2026-03-03 20:49:00,-61243.47451103246,2366937.48845121,-1,21.31755,81.59415,
21.31921,81.63218,310.55,0.33,0.55,n,2,292.36,1.37,N,0.0,2026-03-03 20:49:00,-57280.250445768936,2366986.1605566056,-1,21.31921,81.63218,
21.31963,81.63401,304.92,0.33,0.56,n,2,293.98,0.71,N,0.0,2026-03-03 20:49:00,-57088.2576022828,2367026.292708843,-1,21.31963,81.63401,
21.3258,81.57986,302.31,0.33,0.55,n,2,292.2,0.48,N,0.0,2026-03-03 20:49:00,-62698.75393603055,2367904.8264845735,23,21.322547857142858,81.57815107142858,28.0
21.33517,83.08297,327.61,0.41,0.61,n,2,293.28,4.26,N,0.0,2026-03-03 20:49:00,93589.09170519543,2364302.302363498,-1,21.33517,83.08297,
21.3353,83.08378,324.61,0.41,0.61,n,2,292.78,3.96,N,0.0,2026-03-03 20:49:00,93673.58908124082,2364314.619438967,-1,21.3353,83.08378,
21.33606,83.07909,344.2,0.41,0.61,n,2,291.99,4.26,N,0.0,2026-03-03 20:49:00,93188.51825449249,2364411.0213759053,-1,21.33606,83.07909,
21.33615,83.07989,348.35,0.41,0.61,n,2,292.79,3.96,N,0.0,2026-03-03 20:49:00,93271.86646632256,2364418.92747627,-1,21.33615,83.07989,
21.34238,81.67089,305.05,0.33,0.56,n,2,291.63,0.83,N,2.0,2026-03-03 20:49:00,-53165.50951926899,2369421.6869686134,30,21.346436751592357,81.66661458598726,157.0
21.34875,81.66579,310.37,0.33,0.56,n,2,294.82,1.31,N,2.0,2026-03-03 20:49:00,-53671.98738914658,2370146.985737482,30,21.346436751592357,81.66661458598726,157.0
21.36676,81.68,307.57,0.33,0.56,n,2,295.87,1.58,N,2.0,2026-03-03 20:49:00,-52126.078165799496,2372096.4774336307,2,21.37351172413793,81.6796589367816,348.0
21.37545,81.63947,303.29,0.33,0.55,n,2,292.7,1.71,N,2.0,2026-03-03 20:49:00,-56308.463611429324,2373204.9523267914,3,21.37309800925926,81.64323555555556,216.0
21.37675,81.68252,310.75,0.33,0.56,n,2,297.81,1.56,N,2.0,2026-03-03 20:49:00,-51826.365215450176,2373196.783604186,2,21.37351172413793,81.6796589367816,348.0
21.37742,81.67938,312.89,0.33,0.56,n,2,296.05,1.56,N,2.0,2026-03-03 20:49:00,-52150.38915950793,2373282.256627945,2,21.37351172413793,81.6796589367816,348.0
21.37778,81.65315,305.16,0.33,0.56,n,2,294.27,1.61,N,0.0,2026-03-03 20:49:00,-54876.89195957745,2373415.0653074794,60,21.375570416666665,81.65203708333333,24.0
21.38976,81.64624,310.23,0.33,0.55,n,2,294.32,1.33,N,2.0,2026-03-03 20:49:00,-55550.076308674295,2374769.804764688,4,21.389503644859815,81.64705420560747,107.0
21.46006,81.80347,306.18,0.34,0.56,n,2,293.9,0.82,N,0.0,2026-03-03 20:49:00,-38941.73058385751,2382023.5943830027,50,21.45912361111111,81.80087722222223,36.0
21.48831,81.7704,315.26,0.34,0.56,n,2,296.01,1.4,N,2.0,2026-03-03 20:49:00,-42273.396753411274,2385274.6107112374,5,21.487758636363637,81.76802333333333,132.0
21.48876,83.31815,303.02,0.42,0.61,n,2,292.46,1.31,N,0.0,2026-03-03 20:49:00,118415.79096649296,2380737.095871344,-1,21.48876,83.31815,
21.49,83.31956,305.02,0.42,0.61,n,2,293.52,0.88,N,0.0,2026-03-03 20:49:00,118565.30942035047,2380871.0992282256,-1,21.49,83.31956,
21.49087,83.31567,308.5,0.42,0.61,n,2,292.86,0.88,N,0.0,2026-03-03 20:49:00,118164.02198345191,2380977.051853609,-1,21.49087,83.31567,
21.49509,83.31597,313.07,0.42,0.61,n,2,292.83,1.31,N,0.0,2026-03-03 20:49:00,118206.18032942334,2381444.0956340004,-1,21.49509,83.31597,
21.4953,81.81212,303.17,0.34,0.56,n,2,293.05,0.98,N,0.0,2026-03-03 20:49:00,-37912.75533714425,2385905.837689339,42,21.49901382352941,81.80903470588235,34.0
21.50101,81.81019,319.46,0.34,0.56,n,2,295.14,0.98,N,0.0,2026-03-03 20:49:00,-38092.17307387991,2386546.401227724,42,21.49901382352941,81.80903470588235,34.0
21.50485,81.80916,303.11,0.34,0.56,n,2,291.77,1.09,N,0.0,2026-03-03 20:49:00,-38184.98532177368,2386976.259026991,42,21.49901382352941,81.80903470588235,34.0
21.53224,82.89801,303.56,0.4,0.6,n,2,291.79,1.05,N,0.0,2026-03-03 20:49:00,74947.55385644705,2386645.0003210134,-1,21.53224,82.89801,
21.56012,81.74953,303.25,0.33,0.56,n,2,291.09,1.23,N,2.0,2026-03-03 20:49:00,-44173.11789191852,2393319.9640250914,36,21.55910450980392,81.75115666666667,51.0
21.5756,82.02452,309.42,0.35,0.57,n,2,298.01,1.95,N,2.0,2026-03-03 20:49:00,-15563.263709629886,2394099.1114885663,61,21.57682103448276,82.0226096551724,29.0
21.60551,81.82484,305.93,0.34,0.56,n,2,293.75,0.78,N,0.0,2026-03-03 20:49:00,-36184.1749366062,2398096.601372258,31,21.605188000000002,81.824009,10.0
21.60741,81.8246,305.54,0.34,0.56,n,2,293.47,0.78,N,0.0,2026-03-03 20:49:00,-36202.05530586827,2398308.356227344,31,21.605188000000002,81.824009,10.0
21.62319,81.79245,300.37,0.34,0.56,n,2,289.43,0.68,N,0.0,2026-03-03 20:49:00,-39480.88318761706,2400171.8748258944,6,21.62271573770492,81.79295803278688,61.0
21.62417,81.79531,309.98,0.34,0.56,n,2,292.67,1.13,N,0.0,2026-03-03 20:49:00,-39180.348335610586,2400270.702366576,6,21.62271573770492,81.79295803278688,61.0
21.62425,82.72391,300.61,0.39,0.59,n,2,289.9,0.48,N,0.0,2026-03-03 20:49:00,57163.597575203574,2397335.178303889,-1,21.62425,82.72391,
21.62682,82.72495,300.79,0.39,0.59,n,2,289.75,0.49,N,0.0,2026-03-03 20:49:00,57279.300372149155,2397617.238224584,-1,21.62682,82.72495,
21.63365,82.11272,304.96,0.35,0.57,n,2,294.0,0.79,N,0.0,2026-03-03 20:49:00,-6204.635872076382,2400250.793624502,37,21.631278181818182,82.11204909090908,22.0
21.64622,81.73524,301.45,0.33,0.55,n,2,290.05,0.34,N,0.0,2026-03-03 20:49:00,-45332.91366577742,2402929.331594598,-1,21.64622,81.73524,
21.67209,82.08389,306.59,0.35,0.57,n,2,296.44,1.39,N,2.0,2026-03-03 20:49:00,-9060.691806626448,2404611.460233649,7,21.673963649635038,82.07993664233577,137.0
21.67336,84.04119,304.89,0.47,0.64,n,2,291.42,2.87,N,2.0,2026-03-03 20:49:00,193795.02157479268,2399594.9353282177,29,21.679161452054796,84.03864994520548,365.0
21.67379,84.04039,303.83,0.47,0.64,n,2,291.01,2.93,N,2.0,2026-03-03 20:49:00,193713.08590914728,2399644.156582801,29,21.679161452054796,84.03864994520548,365.0
21.67422,82.08388,307.88,0.35,0.57,n,2,296.99,1.48,N,2.0,2026-03-03 20:49:00,-9054.21981958911,2404847.881317092,7,21.673963649635038,82.07993664233577,137.0
21.68005,84.03844,318.82,0.47,0.64,n,2,292.86,2.69,N,2.0,2026-03-03 20:49:00,193524.40435944626,2400341.5588414078,29,21.679161452054796,84.03864994520548,365.0
21.6805,84.03763,315.22,0.47,0.64,n,2,291.36,2.25,N,2.0,2026-03-03 20:49:00,193441.48034442274,2400393.017675692,29,21.679161452054796,84.03864994520548,365.0
21.73211,82.21416,312.47,0.36,0.57,n,2,295.37,1.83,N,2.0,2026-03-03 20:49:00,4658.202296286239,2410848.0461067436,38,21.73199605633803,82.21340774647888,71.0
21.74355,83.84386,307.77,0.45,0.63,n,2,293.19,2.17,N,0.0,2026-03-03 20:49:00,173517.462557323,2407775.4756841836,9,21.747964999999997,83.84321110671937,506.0
21.74903,83.97699,302.43,0.46,0.64,n,2,291.68,1.82,N,0.0,2026-03-03 20:49:00,187310.33496553573,2408107.0723635163,57,21.75067717557252,83.97459251908397,131.0
21.74918,83.84545,306.22,0.45,0.63,n,2,292.73,2.17,N,0.0,2026-03-03 20:49:00,173694.79780533648,2408395.9474522397,9,21.747964999999997,83.84321110671937,506.0
21.75004,83.97255,302.12,0.46,0.64,n,2,290.61,1.25,N,0.0,2026-03-03 20:49:00,186852.9578104412,2408227.9756886875,57,21.75067717557252,83.97459251908397,131.0
21.75017,83.84116,335.94,0.45,0.63,n,2,293.51,2.17,N,0.0,2026-03-03 20:49:00,173252.9572573775,2408514.720256107,9,21.747964999999997,83.84321110671937,506.0
21.75041,83.81411,310.18,0.45,0.63,n,2,292.12,2.01,N,0.0,2026-03-03 20:49:00,170453.384713627,2408598.8245701436,54,21.750508494623656,83.8163676344086,93.0
21.75575,83.97398,309.35,0.46,0.64,n,2,291.82,1.25,N,0.0,2026-03-03 20:49:00,187013.36612842936,2408857.7175957854,57,21.75067717557252,83.97459251908397,131.0
21.7562,84.02492,316.53,0.46,0.64,n,2,295.78,2.58,N,2.0,2026-03-03 20:49:00,192286.6298815988,2408805.139258327,40,21.763732640990373,84.02072331499312,727.0
21.76404,84.01825,308.25,0.46,0.64,n,2,293.84,2.36,N,2.0,2026-03-03 20:49:00,191613.06883431203,2409687.064010997,40,21.763732640990373,84.02072331499312,727.0
21.76958,84.01929,317.98,0.46,0.64,n,2,296.37,5.24,N,2.0,2026-03-03 20:49:00,191732.55343667144,2410298.774572955,40,21.763732640990373,84.02072331499312,727.0
21.76975,84.01974,318.38,0.46,0.64,n,2,296.88,2.36,N,2.0,2026-03-03 20:49:00,191779.4871262855,2410316.7099705795,40,21.763732640990373,84.02072331499312,727.0
21.77103,83.82853,302.47,0.45,0.63,n,2,292.02,2.35,N,2.0,2026-03-03 20:49:00,171993.03224680707,2410852.9378379066,49,21.776693831775702,83.82989070093458,214.0
