cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,months_active,recurrence_rate,frp_mean,frp_std,frp_cv,day_count,night_count,daynight_ratio,industrial_score,wildfire_score,label
239,5,2026-02-11 07:55:00,2026-02-11 07:55:00,22.08747,83.542208,3173.696289622684,landuse=quarry,1.0,5.0,3.983333333333333,2.2058105086339586,0.5537599603265168,5,0,1.0,2,2,uncertain
240,5,2026-02-03 07:04:00,2026-02-12 07:36:00,21.417448,82.074734,16066.515889399663,landuse=industrial,1.0,5.0,2.882,2.463933846514553,0.8549388780411357,5,0,1.0,0,4,wildfire
241,5,2026-01-06 07:29:00,2026-03-27 07:30:00,21.858504,82.82045600000001,15640.684489605592,landuse=quarry,2.6666666666666665,1.875,5.595999999999999,2.283600227710621,0.4080772386902468,5,0,1.0,1,5,wildfire
242,6,2026-02-14 06:58:00,2026-02-14 06:58:00,22.02815166666667,83.69248666666667,5120.270845564068,landuse=quarry,1.0,6.0,6.9,3.281005943304584,0.4755081077253019,6,0,1.0,1,3,uncertain
243,7,2026-02-15 08:19:00,2026-04-15 08:14:00,19.44687571428572,81.01179857142857,29186.08226580006,landuse=quarry,1.933333333333333,3.6206896551724137,6.068,3.1678020771506543,0.5220504411916043,7,0,1.0,1,4,wildfire
244,5,2026-01-06 07:29:00,2026-02-15 08:20:00,21.583828,82.891572,17477.66654207185,landuse=quarry,1.3333333333333333,3.75,7.014285714285714,2.8690814856724742,0.4090340203606378,5,0,1.0,1,4,wildfire
245,6,2026-02-11 07:55:00,2026-02-15 08:20:00,21.84898833333333,82.87296333333333,16257.099701242394,landuse=quarry,1.0,6.0,4.41,0.9409303906240885,0.213362900368274,6,0,1.0,1,4,wildfire
246,6,2025-12-25 07:54:00,2026-02-24 07:11:00,22.25471,82.713525,1308.0407099359147,landuse=industrial,2.0,3.0,7.95375,1.814480937190736,0.228128987859907,6,0,1.0,2,3,uncertain
247,5,2026-01-06 07:29:00,2026-02-21 08:07:00,20.065178,82.068996,46241.70706985303,landuse=industrial,1.5333333333333334,3.260869565217391,7.7125,2.6575754256195903,0.3445802820900603,5,0,1.0,1,4,wildfire
248,10,2026-02-21 20:37:00,2026-02-24 08:51:00,17.882074,80.312203,23675.16177691094,landuse=industrial,1.0,10.0,10.473,6.194364912294617,0.5914604136631927,4,6,0.4,1,2,uncertain
249,5,2026-02-22 07:48:00,2026-02-22 07:48:00,17.798759999999998,80.314,32671.8294715382,landuse=industrial,1.0,5.0,2.0591666666666666,1.3722456943324817,0.6664082692023383,5,0,1.0,0,4,wildfire
250,7,2026-02-21 20:37:00,2026-02-22 07:48:00,17.87137142857143,80.31512428571429,24264.89623329561,landuse=industrial,1.0,7.0,9.086666666666666,7.244511485715697,0.7972683219789836,6,1,0.8571428571428571,0,2,uncertain
251,5,2026-01-06 07:29:00,2026-05-26 07:06:00,21.878034,83.004012,11978.069653504866,landuse=industrial,4.633333333333334,1.079136690647482,8.086666666666666,7.209589909742903,0.8915403845518841,5,0,1.0,0,5,wildfire
252,8,2026-02-22 07:48:00,2026-02-24 07:10:00,19.023165,83.193085,12951.223922261242,landuse=quarry,1.0,8.0,6.624,4.026068802194022,0.6078002418771169,8,0,1.0,0,3,uncertain
253,6,2026-03-03 06:40:00,2026-03-03 08:20:00,22.340925,84.09643833333332,33248.14910330137,landuse=industrial,1.0,6.0,10.061666666666666,5.019957835148286,0.498919115635079,6,0,1.0,1,4,wildfire
254,12,2026-03-03 08:19:00,2026-03-05 07:42:00,17.785954166666667,80.26977166666667,32730.81678805156,landuse=industrial,1.0,12.0,18.6475,7.735974867000097,0.4148531903472367,3,9,0.25,2,2,uncertain
255,5,2026-03-03 08:19:00,2026-03-03 08:19:00,17.802536,80.34976800000001,33474.14844610701,landuse=industrial,1.0,5.0,5.118,1.776561285179883,0.3471202198475739,5,0,1.0,1,4,wildfire
256,5,2026-03-03 08:19:00,2026-04-12 07:29:00,17.812376,80.36179,32400.835232543257,landuse=industrial,1.3,3.846153846153846,3.874,0.7298492995132624,0.1883968248614513,4,1,0.8,1,3,uncertain
257,14,2026-03-03 08:20:00,2026-03-23 07:05:00,21.71006857142857,82.21893071428572,2730.1416039774767,landuse=industrial,1.0,14.0,8.234285714285715,5.164287163274513,0.6271688088640109,14,0,1.0,2,1,uncertain
258,10,2026-03-03 08:19:00,2026-03-06 07:23:00,17.839608000000002,80.326283,28762.13769604772,landuse=industrial,1.0,10.0,3.3816666666666664,0.5977429770952285,0.1767598749419108,10,0,1.0,1,3,uncertain
259,5,2026-01-25 08:13:00,2026-03-04 08:01:00,21.9737,83.872612,2116.94932923993,landuse=industrial,1.2333333333333334,4.0540540540540535,8.95,3.773486451545838,0.4216185979380825,5,0,1.0,2,2,uncertain
260,4,2026-03-04 20:31:00,2026-03-05 07:42:00,17.7778275,80.268685,33986.676921352286,landuse=industrial,1.0,4.0,9.122,4.5209036707277885,0.4956044366068612,1,3,0.25,1,3,uncertain
261,8,2026-03-04 20:31:00,2026-03-05 20:12:00,18.15945125,80.82214375000001,16471.31813912384,landuse=industrial,1.0,8.0,10.426,4.574995081964569,0.4388063573723929,3,5,0.375,1,2,uncertain
262,5,2026-03-04 20:31:00,2026-03-06 07:23:00,18.736308,81.98949999999999,15155.64132699228,landuse=industrial,1.0,5.0,6.774000000000001,2.3682124060142926,0.3496032485996888,2,3,0.4,1,3,uncertain
263,5,2026-03-03 20:50:00,2026-03-04 20:31:00,18.852662,80.289314,44377.14254408968,landuse=industrial,1.0,5.0,5.145714285714286,2.5615350680328204,0.4977997078353621,2,3,0.4,1,3,uncertain
264,5,2026-03-04 20:31:00,2026-03-27 07:30:00,19.98082,82.718086,17908.036495696047,landuse=industrial,1.0,5.0,5.38,2.497249915979004,0.464172846836246,2,3,0.4,1,3,uncertain
265,5,2026-03-04 20:31:00,2026-03-05 07:42:00,18.147506,80.82630400000001,16264.1684422524,landuse=industrial,1.0,5.0,10.555833333333334,4.468956474356958,0.4233636827369029,4,1,0.8,1,3,uncertain
266,5,2026-03-05 07:42:00,2026-03-05 20:12:00,18.50274,80.492132,3302.405155645081,landuse=industrial,1.0,5.0,3.62,0.9783404315472196,0.2702597877202264,4,1,0.8,2,1,uncertain
267,6,2026-03-05 07:42:00,2026-03-27 07:30:00,18.537143333333333,80.58898,14435.477522179128,landuse=industrial,1.0,6.0,1.304285714285714,0.5537405271682501,0.4245546210490417,6,0,1.0,1,4,wildfire
268,5,2026-03-05 07:42:00,2026-03-15 07:54:00,18.722900000000003,82.001544,14546.4437864314,landuse=industrial,1.0,5.0,7.076666666666667,2.5074342796306075,0.3543242034334348,4,1,0.8,1,3,uncertain
269,6,2026-03-05 07:42:00,2026-03-05 20:12:00,19.78877,80.897045,28167.400345146,landuse=quarry,1.0,6.0,2.956,3.161159597362968,1.069404464601816,2,4,0.3333333333333333,0,3,uncertain
270,5,2026-03-04 20:31:00,2026-03-05 20:12:00,20.435266,80.696084,22105.49830159337,landuse=quarry,1.0,5.0,9.642857142857142,4.312588991490357,0.4472314509693704,2,3,0.4,1,3,uncertain
271,5,2026-03-04 20:31:00,2026-03-05 20:12:00,18.17484,80.796572,17372.236246575638,landuse=industrial,1.0,5.0,5.642857142857143,3.93050342104636,0.6965449100588487,1,4,0.2,0,3,uncertain
272,5,2026-03-05 07:42:00,2026-03-05 20:12:00,18.45792,80.56136599999999,10611.619340244615,landuse=industrial,1.0,5.0,12.475,4.5690250601195,0.3662545138372344,2,3,0.4,1,3,uncertain
273,7,2026-03-05 07:42:00,2026-03-06 07:23:00,18.76479857142857,80.65930428571428,37136.17445724965,landuse=industrial,1.0,7.0,4.543333333333333,1.446605221429353,0.318401736191347,2,5,0.2857142857142857,1,2,uncertain
274,11,2026-03-05 20:12:00,2026-03-07 07:04:00,19.834735454545456,83.65345454545455,29530.24819030495,landuse=industrial,1.0,11.0,4.636666666666667,1.2919391110523233,0.2786353222974098,2,9,0.1818181818181818,2,2,uncertain
275,9,2026-03-05 07:42:00,2026-03-07 07:05:00,19.90769555555556,82.2967288888889,27741.62452161173,landuse=industrial,1.0,9.0,7.196,2.533156134153597,0.352022809081934,6,3,0.6666666666666666,1,2,uncertain
276,5,2026-03-03 20:49:00,2026-03-05 20:12:00,20.07002,82.426006,25927.65051054152,landuse=industrial,1.0,5.0,4.364,3.4863204098303986,0.798881853764986,0,5,0.0,0,4,wildfire
277,5,2026-03-05 20:12:00,2026-03-06 19:53:00,20.405152,82.8157,3786.1159779459695,landuse=industrial,1.0,5.0,6.413333333333334,3.5884908620012768,0.5595359971935462,0,5,0.0,2,2,uncertain
278,5,2026-03-05 20:12:00,2026-03-06 19:53:00,20.41309,82.831962,5483.781694437368,landuse=industrial,1.0,5.0,3.14,1.5812779641796062,0.5035917083374541,1,4,0.2,1,2,uncertain
279,5,2026-03-05 20:13:00,2026-03-07 08:45:00,17.89013,80.282682,21728.3122894892,landuse=industrial,1.0,5.0,8.845,3.2324921586224384,0.3654598257345888,3,2,0.6,1,3,uncertain
280,7,2026-03-06 07:23:00,2026-03-06 19:54:00,17.907567142857143,80.73058,6847.536868148387,landuse=quarry,1.0,7.0,6.371428571428572,2.352136819797611,0.3691694560220465,3,4,0.4285714285714285,1,1,uncertain
281,5,2026-03-06 07:23:00,2026-03-06 19:53:00,19.572558,83.81667999999999,46251.772054147936,landuse=industrial,1.0,5.0,6.634285714285715,1.5114217162643937,0.2278198108064331,3,2,0.6,1,3,uncertain
282,10,2026-03-06 07:23:00,2026-03-07 07:04:00,19.607955,83.444932,12012.66923695225,landuse=quarry,1.0,10.0,6.846000000000001,3.120886092121915,0.4558700105348984,9,1,0.9,1,3,uncertain
283,8,2026-03-06 07:23:00,2026-04-14 08:33:00,19.68950375,83.91427,53993.331078336254,landuse=industrial,1.3,6.153846153846153,13.783333333333331,4.04492603970291,0.2934650089264505,8,0,1.0,1,3,uncertain
284,6,2026-03-05 20:12:00,2026-03-27 07:30:00,19.68711,83.89660166666665,52299.49554775907,landuse=industrial,1.0,6.0,4.18,3.952410656801745,0.9455527887085516,3,3,0.5,0,3,uncertain
285,5,2026-03-06 07:24:00,2026-03-13 08:33:00,21.161998,82.972684,6650.566731534558,landuse=industrial,1.0,5.0,12.34142857142857,5.748453208099922,0.465785073002656,5,0,1.0,1,3,uncertain
286,5,2026-03-06 19:53:00,2026-04-12 07:30:00,18.822194,80.296286,41111.35264302862,landuse=industrial,1.2,4.166666666666667,2.327142857142857,1.2572816481827542,0.5402683571073837,1,4,0.2,1,3,uncertain
287,7,2026-03-06 07:23:00,2026-03-15 07:55:00,19.663652857142857,83.56750428571429,17902.19185201623,landuse=industrial,1.0,7.0,9.572,3.834745102350351,0.4006210930161252,4,3,0.5714285714285714,1,2,uncertain
288,7,2026-03-06 19:53:00,2026-04-22 20:12:00,19.919654285714284,83.55434285714286,28189.08602500943,landuse=industrial,1.5666666666666669,4.468085106382979,5.358333333333333,0.520400486804794,0.0971198420164467,4,3,0.5714285714285714,1,3,uncertain
289,5,2026-03-06 07:23:00,2026-03-07 07:05:00,20.009812,82.720444,14259.568843516,landuse=quarry,1.0,5.0,3.97,1.0384603988597734,0.2615769266649303,2,3,0.4,1,3,uncertain
290,5,2026-03-06 19:53:00,2026-03-07 19:34:00,20.033064,82.44676799999999,25191.3506764169,landuse=industrial,1.0,5.0,2.52,1.4123384863410045,0.5604517802940494,1,4,0.2,1,3,uncertain
291,6,2026-03-06 19:54:00,2026-03-06 19:54:00,18.46690166666667,80.55518833333333,9662.524008457402,landuse=industrial,1.0,6.0,2.346,1.10857115243001,0.4725367231159462,0,6,0.0,1,3,uncertain
292,9,2026-03-06 19:54:00,2026-03-06 19:54:00,18.56078888888889,80.64650888888889,20853.17415452476,landuse=industrial,1.0,9.0,2.6100000000000003,1.876286225499724,0.7188836113025759,0,9,0.0,0,3,uncertain
293,5,2026-03-07 07:04:00,2026-03-07 08:45:00,17.851244,80.22096,25703.264328813308,landuse=industrial,1.0,5.0,2.0563636363636366,1.0605118832646123,0.5157219591472473,5,0,1.0,1,4,wildfire
294,5,2026-03-07 07:04:00,2026-03-07 08:45:00,18.062374,80.212022,3940.6539940814255,landuse=industrial,1.0,5.0,2.39,2.5808396566492333,1.0798492287235286,5,0,1.0,1,2,uncertain
295,5,2026-03-07 07:04:00,2026-03-07 07:04:00,19.484914,83.384084,17427.23533847451,landuse=industrial,1.0,5.0,5.34857142857143,2.283910597866655,0.4270131993874621,5,0,1.0,1,4,wildfire
296,5,2026-03-07 07:04:00,2026-03-07 07:04:00,19.732122,82.41109,22264.605138879542,landuse=industrial,1.0,5.0,2.8885714285714283,3.009780881124231,1.0419617293704064,5,0,1.0,0,4,wildfire
297,5,2026-03-07 07:04:00,2026-03-07 08:45:00,17.939426,80.17356199999999,17766.500478442675,landuse=industrial,1.0,5.0,6.636,1.1187627094250148,0.1685899200459636,5,0,1.0,1,4,wildfire
298,7,2026-03-07 19:35:00,2026-03-13 08:32:00,19.015944285714284,80.20112285714286,64476.73425350362,landuse=industrial,1.0,7.0,2.891428571428572,1.222544185587697,0.4228166649759821,1,6,0.1428571428571428,1,2,uncertain
299,5,2026-03-13 06:52:00,2026-03-13 08:33:00,20.982628,81.790842,8914.648833772972,landuse=industrial,1.0,5.0,13.608571428571429,6.275764039996587,0.461162589544154,5,0,1.0,1,3,uncertain
300,5,2026-03-13 08:32:00,2026-03-14 08:13:00,17.776082,80.731888,15627.556555127849,landuse=industrial,1.0,5.0,7.902857142857143,1.9335779812368088,0.2446682188839056,5,0,1.0,1,4,wildfire
301,8,2026-03-03 08:19:00,2026-03-13 08:32:00,18.2660975,80.3351825,15346.25925726458,landuse=industrial,1.0,8.0,3.51,3.518373203626926,1.0023855280988392,8,0,1.0,0,3,uncertain
302,5,2026-03-13 08:32:00,2026-04-14 08:32:00,18.397508,80.63637,20627.07084409632,landuse=industrial,1.0666666666666669,4.6875,1.18,0.0412310562561766,0.0349415730984547,5,0,1.0,1,4,wildfire
303,6,2026-03-13 08:32:00,2026-03-17 07:17:00,18.64482,80.76403499999999,36290.146212471256,landuse=industrial,1.0,6.0,6.17,5.536117773313714,0.8972638206343135,6,0,1.0,0,4,wildfire
304,5,2026-03-13 08:32:00,2026-03-26 07:49:00,19.775982,83.23790199999999,18102.98925883774,landuse=industrial,1.0,5.0,2.885333333333333,0.60711103558065,0.2104127895958814,5,0,1.0,1,4,wildfire
305,6,2026-03-13 08:33:00,2026-03-15 07:55:00,19.869095,80.47363,29279.518828617794,landuse=quarry,1.0,6.0,2.0340000000000003,1.2935339191532629,0.6359557124647309,6,0,1.0,0,4,wildfire
306,5,2026-03-13 08:33:00,2026-03-13 19:22:00,20.382848,82.50395599999999,22880.333637559885,landuse=industrial,1.0,5.0,1.48,0.3909603560464922,0.2641624027341164,2,3,0.4,1,3,uncertain
307,6,2026-03-13 08:33:00,2026-03-17 07:18:00,22.75177,82.543875,10679.376890464684,landuse=quarry,1.0,6.0,1.768,0.2726169473822198,0.1541951059854184,6,0,1.0,1,4,wildfire
308,5,2026-03-04 20:31:00,2026-03-13 19:22:00,19.753148,83.82970800000001,44939.72156704472,landuse=industrial,1.0,5.0,3.002,2.4203553458118496,0.8062476168593771,0,5,0.0,0,4,wildfire
309,5,2026-03-13 19:22:00,2026-03-14 08:14:00,20.111418,83.110928,11794.69783443316,landuse=industrial,1.0,5.0,35.94375,39.9891674394454,1.1125485637821706,1,4,0.2,0,3,uncertain
310,5,2026-03-14 08:13:00,2026-03-15 07:54:00,18.852456,83.054136,3348.937493575485,landuse=industrial,1.0,5.0,8.53,3.621712302212864,0.4245852640343334,5,0,1.0,2,2,uncertain
311,6,2026-03-15 07:54:00,2026-04-23 07:23:00,17.804358333333333,81.77465833333333,14213.617903011298,power=plant,1.2666666666666666,4.736842105263158,7.914,3.754008524231132,0.4743503315935218,5,1,0.8333333333333334,1,3,uncertain
312,5,2026-03-14 08:13:00,2026-04-16 07:55:00,18.061464,80.37924000000001,14421.337081166488,landuse=industrial,1.0666666666666669,4.6875,21.32,4.100027874469706,0.1923089997406053,5,0,1.0,1,4,wildfire
313,7,2026-03-15 07:54:00,2026-04-23 19:54:00,18.240711428571423,82.39628714285713,30198.180045532183,power=plant,1.3,5.384615384615384,9.018,3.544837090756076,0.3930846186245371,5,2,0.7142857142857143,1,3,uncertain
314,5,2026-03-15 07:54:00,2026-03-16 07:36:00,18.323312,82.221322,21135.32455118637,power=plant,1.0,5.0,29.04222222222222,22.450318104796114,0.7730234254463426,5,0,1.0,0,4,wildfire
315,4,2026-03-15 07:54:00,2026-03-15 07:54:00,18.3307875,82.220005,21292.300621599497,power=plant,1.0,4.0,19.45555555555556,7.305344124528137,0.3754888470631252,4,0,1.0,1,4,wildfire
316,7,2026-03-15 07:54:00,2026-03-23 07:04:00,18.41543,82.26133,21485.44024981681,power=plant,1.0,7.0,7.928,1.5658448198975523,0.1975081760718406,7,0,1.0,1,3,uncertain
317,5,2026-03-15 07:54:00,2026-03-15 07:54:00,18.456268,82.273838,18430.396135727584,power=plant,1.0,5.0,2.472,0.9966794870970306,0.4031874947803522,5,0,1.0,1,4,wildfire
318,7,2026-03-05 20:12:00,2026-03-26 07:48:00,18.61381714285714,83.04322142857143,12552.690398982766,landuse=quarry,1.0,7.0,10.508,0.2848157299026861,0.0271046564429659,6,1,0.8571428571428571,1,2,uncertain
319,6,2026-03-15 07:55:00,2026-03-25 08:07:00,18.90010333333333,81.977525,15285.10983937382,landuse=quarry,1.0,6.0,6.232222222222223,2.1355080061766203,0.3426559467924689,6,0,1.0,1,4,wildfire
320,9,2026-03-15 07:55:00,2026-03-16 07:36:00,19.12862555555556,80.30708333333332,53874.56672457932,landuse=industrial,1.0,9.0,0.974,0.0134164078649987,0.013774546062627,9,0,1.0,1,3,uncertain
321,5,2026-03-15 07:55:00,2026-03-17 07:18:00,21.374116,83.081496,7155.913224751696,landuse=industrial,1.0,5.0,1.924,0.7550364229624953,0.3924305732653302,4,1,0.8,1,2,uncertain
322,5,2026-03-15 20:24:00,2026-03-16 20:05:00,23.837882,81.49623799999999,29890.53556122752,landuse=quarry,1.0,5.0,2.3542857142857145,2.029424032764445,0.86201263527616,2,3,0.4,0,3,uncertain
323,5,2026-03-16 07:36:00,2026-03-17 07:17:00,18.464786,82.373306,8745.965917204714,power=plant,1.0,5.0,1.24,0.3451376536977674,0.2783368174981995,5,0,1.0,1,3,uncertain
324,10,2026-03-16 07:36:00,2026-03-27 07:29:00,18.524635,82.339138,10309.720231071664,power=plant,1.0,10.0,10.556,3.803259128694757,0.3602935893041641,10,0,1.0,1,3,uncertain
325,6,2026-03-16 07:36:00,2026-03-16 07:36:00,20.21129,82.20027166666667,48824.003423344526,landuse=industrial,1.0,6.0,11.93888888888889,7.120601176242854,0.5964207592944223,6,0,1.0,1,4,wildfire
326,5,2026-03-16 07:37:00,2026-03-16 07:37:00,23.620082,81.30073999999999,27789.181473527555,landuse=quarry,1.0,5.0,3.098,0.4980160639979396,0.160754055519025,5,0,1.0,1,4,wildfire
327,6,2026-03-14 20:43:00,2026-03-17 07:17:00,20.888315,83.64047666666666,23424.72470135235,landuse=industrial,1.0,6.0,7.0225,2.6536484318763853,0.3778780251870965,2,4,0.3333333333333333,1,3,uncertain
328,34,2026-03-16 20:05:00,2026-05-26 19:34:00,23.06555823529412,83.04880852941176,17428.525111802515,landuse=quarry,2.333333333333333,14.571428571428571,3.116,2.2088413252200803,0.7088707718934789,4,30,0.1176470588235294,1,2,uncertain
329,5,2026-03-16 20:06:00,2026-03-16 20:06:00,20.604592,84.1087,30391.880111708648,power=plant,1.0,5.0,2.724,0.8863859204657982,0.3253986492165192,0,5,0.0,1,4,wildfire
330,5,2026-03-16 20:06:00,2026-03-16 20:06:00,20.641246,83.923132,16554.291852765436,power=plant,1.0,5.0,5.404,5.135234171875709,0.9502653907986138,0,5,0.0,0,4,wildfire
331,5,2026-03-14 20:43:00,2026-03-16 20:06:00,20.645752,83.932036,16172.632715467982,power=plant,1.0,5.0,13.014,9.513907188952391,0.7310517280584288,0,5,0.0,0,4,wildfire
332,14,2026-03-17 07:17:00,2026-03-17 19:47:00,18.356066428571427,80.76168928571428,31706.762270402,man_made=works,1.0,14.0,9.704,1.8644650707374488,0.1921336635137519,12,2,0.8571428571428571,2,2,uncertain
333,5,2026-03-07 07:04:00,2026-03-17 07:17:00,18.532932,80.557998,10770.5851140125,landuse=industrial,1.0,5.0,4.225,3.105689939449848,0.7350745418816208,5,0,1.0,0,4,wildfire
334,5,2026-03-17 07:17:00,2026-03-17 07:17:00,20.047044,83.86994999999999,61336.169631345685,landuse=industrial,1.0,5.0,10.018,8.68103795637365,0.8665440164078309,5,0,1.0,0,4,wildfire
335,5,2026-02-24 07:11:00,2026-03-17 07:18:00,21.918502,82.77616,13599.804178896477,landuse=industrial,1.0,5.0,4.814285714285715,1.2740729589634594,0.2646442347995316,5,0,1.0,1,4,wildfire
336,5,2026-03-16 20:05:00,2026-03-17 07:18:00,23.383948,82.449268,9403.420948292256,industrial=mine,1.0,5.0,6.178888888888888,3.641604881245508,0.5893624155944898,4,1,0.8,1,2,uncertain
337,5,2026-03-13 08:34:00,2026-03-17 07:18:00,23.965194,81.503626,19296.313036958527,landuse=quarry,1.0,5.0,2.005,1.4854595248609097,0.740877568509182,5,0,1.0,0,4,wildfire
338,10,2026-03-17 19:47:00,2026-03-25 08:07:00,18.684216,82.017518,14059.352030946806,landuse=industrial,1.0,10.0,1.784,0.3274599212117416,0.1835537674953708,3,7,0.3,1,2,uncertain
339,5,2026-03-16 20:06:00,2026-03-17 19:47:00,19.746256,82.994952,37825.16944409475,power=plant,1.0,5.0,4.141666666666667,1.2149307250484145,0.2933434346193355,0,5,0.0,1,4,wildfire
340,8,2026-03-23 07:04:00,2026-03-23 07:04:00,19.29634,83.16698875,16192.22762472099,power=plant,1.0,8.0,2.3915,2.21095355921956,0.924504937996889,8,0,1.0,0,3,uncertain
341,11,2026-03-23 07:05:00,2026-04-12 07:30:00,19.176371818181817,81.05613272727273,38270.34637185673,landuse=quarry,1.0,11.0,2.3325,2.924212958826944,1.253681868736096,11,0,1.0,1,3,uncertain
342,6,2026-02-04 08:26:00,2026-04-05 08:02:00,21.387163333333334,82.003795,10012.401354636111,landuse=industrial,1.9666666666666663,3.050847457627119,2.2175,2.054773267739821,0.9266170316752294,6,0,1.0,0,4,wildfire
343,10,2026-03-23 07:05:00,2026-03-24 08:27:00,21.471056,82.112426,14147.070499657111,power=plant,1.0,10.0,3.6020000000000003,2.731791435019234,0.7584096154967334,10,0,1.0,0,3,uncertain
344,6,2026-03-23 07:05:00,2026-03-26 20:19:00,19.66017,80.79815666666667,41925.594261484366,landuse=quarry,1.0,6.0,4.214,2.20345864494889,0.5228900438891528,3,3,0.5,1,3,uncertain
345,9,2026-03-23 19:34:00,2026-03-24 08:27:00,20.41461111111112,80.55255777777778,37131.93841909581,landuse=quarry,1.0,9.0,1.4876923076923076,1.58887357293437,1.0680122258607452,3,6,0.3333333333333333,0,2,uncertain
346,8,2026-03-24 06:46:00,2026-03-25 08:08:00,21.51809375,82.11994375,10856.620818767582,power=plant,1.0,8.0,2.288,2.2221881108493045,0.9712360624341366,8,0,1.0,0,3,uncertain
347,7,2026-03-24 08:26:00,2026-03-25 08:07:00,18.04967285714286,82.18131571428572,16834.611203684093,power=plant,1.0,7.0,1.5042857142857142,0.9093378019719836,0.604498063988973,7,0,1.0,0,3,uncertain
348,10,2026-03-24 08:26:00,2026-03-24 08:26:00,18.319228000000003,80.852026,34113.53940842366,landuse=industrial,1.0,10.0,2.49375,2.597938399687612,1.041779809398541,10,0,1.0,0,3,uncertain
349,5,2026-03-24 08:26:00,2026-03-24 08:26:00,19.137634,82.476488,28356.594908234973,landuse=industrial,1.0,5.0,13.566129032258065,24.75393593988901,1.8246867533861832,5,0,1.0,0,4,wildfire
350,6,2026-03-24 08:26:00,2026-04-05 08:01:00,19.25786666666667,80.48334833333332,41200.23237460446,landuse=industrial,1.0,6.0,1.344,0.2054993917265937,0.152901333129906,6,0,1.0,1,4,wildfire
351,5,2026-03-24 08:26:00,2026-03-26 20:19:00,19.412314,80.16127,29461.56878428566,landuse=industrial,1.0,5.0,1.226,0.552295210915322,0.4504854901430032,3,2,0.6,1,3,uncertain
352,5,2026-03-25 08:07:00,2026-04-04 08:20:00,18.370792,82.28696199999999,22381.539138204964,power=plant,1.0,5.0,1.1880000000000002,0.2195905280288746,0.184840511808817,5,0,1.0,1,4,wildfire
353,19,2026-03-24 08:26:00,2026-03-27 20:00:00,19.01543210526316,80.32567105263158,61099.967932622894,landuse=industrial,1.0,19.0,1.4828571428571429,0.6865545447064951,0.4629943943107385,8,11,0.4210526315789473,2,2,uncertain
354,7,2026-03-25 08:07:00,2026-04-15 08:14:00,19.19904142857143,80.62897714285714,54085.07245627561,landuse=industrial,1.0,7.0,1.914,1.6515689510280824,0.8628886891473784,7,0,1.0,0,3,uncertain
355,11,2026-03-25 08:07:00,2026-04-16 07:55:00,19.53294545454545,82.92302727272727,13402.915756798951,power=plant,1.0,11.0,2.6622222222222223,1.901872615199148,0.7143928855088617,11,0,1.0,1,3,uncertain
356,6,2026-03-25 08:07:00,2026-04-23 19:53:00,19.955371666666668,83.52742166666667,29953.56130297908,landuse=industrial,1.0,6.0,2.1700000000000004,2.6808487461996062,1.2354141687555786,3,3,0.5,0,3,uncertain
357,5,2026-03-25 08:08:00,2026-03-26 07:49:00,20.170908,80.236668,61528.50192922264,landuse=quarry,1.0,5.0,3.485,3.414736969581782,0.9798384417738256,3,2,0.6,0,3,uncertain
358,17,2026-03-25 08:07:00,2026-04-05 20:31:00,19.06970647058824,80.34477823529411,58973.27599592606,landuse=industrial,1.0,17.0,6.017777777777777,1.9336867493067345,0.3213290388434381,5,12,0.2941176470588235,2,2,uncertain
359,5,2026-03-15 07:54:00,2026-03-26 07:48:00,18.251304,80.730346,24887.58371106689,landuse=industrial,1.0,5.0,3.438,2.1484692224930755,0.6249183311498184,5,0,1.0,0,4,wildfire
360,5,2026-03-25 08:07:00,2026-03-26 07:48:00,18.757238,80.31442200000001,33548.63878404141,landuse=industrial,1.0,5.0,9.608,8.46898872357261,0.8814517822202965,5,0,1.0,0,4,wildfire
361,11,2026-03-25 08:07:00,2026-03-26 20:19:00,18.98573181818182,80.34162363636364,56278.09624284346,landuse=industrial,1.0,11.0,10.768,2.595432526574327,0.2410319954099486,4,7,0.3636363636363636,2,2,uncertain
362,5,2026-03-26 07:48:00,2026-04-13 07:11:00,19.290362,83.214806,18891.157642460334,power=plant,1.0,5.0,3.792,2.998577996317588,0.7907642395352288,5,0,1.0,0,4,wildfire
363,9,2026-03-26 07:49:00,2026-03-27 07:30:00,19.346345555555555,80.20095444444445,33056.65523202804,landuse=industrial,1.0,9.0,1.936,1.064814537842154,0.5500075092159887,9,0,1.0,1,3,uncertain
364,5,2026-03-26 07:49:00,2026-03-26 20:18:00,20.581926,84.218792,41166.9840917137,power=plant,1.0,5.0,1.658,0.8261476865548919,0.4982796661971604,3,2,0.6,1,3,uncertain
365,5,2026-03-26 07:49:00,2026-04-22 07:42:00,19.974836,83.861054,56557.816222365545,landuse=industrial,1.0,5.0,1.86,1.94109505176846,1.0435994901980967,2,3,0.4,0,3,uncertain
366,5,2026-03-26 20:18:00,2026-03-26 20:18:00,20.607922,84.22748,40242.983364519525,power=plant,1.0,5.0,2.055,1.335301464089664,0.6497817343502014,0,5,0.0,0,4,wildfire
367,5,2026-03-26 20:18:00,2026-03-26 20:18:00,22.555028,82.753934,14865.846837453597,landuse=industrial,1.0,5.0,1.945,1.36387316125804,0.7012201343228998,0,5,0.0,0,4,wildfire
