cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,months_active,recurrence_rate,frp_mean,frp_std,frp_cv,day_count,night_count,daynight_ratio,label
250,6,2026-02-01 07:42:00,2026-03-13 06:53:00,21.66963,82.79762666666666,44803.29345628816,power=plant,1.3,4.615384615384615,9.086666666666666,7.244511485715697,0.7972683219789836,6,0,1.0,uncertain
251,6,2026-02-07 07:30:00,2026-03-23 07:05:00,21.996795,82.73172666666666,29183.22541917928,power=generator,1.4333333333333331,4.186046511627907,8.086666666666666,7.209589909742903,0.8915403845518841,6,0,1.0,uncertain
252,5,2026-02-07 07:30:00,2026-03-12 07:11:00,22.065716,83.564552,14628.45815124367,landuse=industrial,1.0666666666666669,4.6875,6.624,4.026068802194022,0.6078002418771169,5,0,1.0,uncertain
253,6,2026-02-08 07:10:00,2026-02-21 08:07:00,18.868991666666663,82.19324999999999,24993.7472590656,landuse=industrial,1.0,6.0,10.061666666666666,5.019957835148286,0.498919115635079,6,0,1.0,uncertain
254,8,2026-02-08 07:11:00,2026-03-02 06:59:00,22.297475,84.06178,72124.63264545689,landuse=industrial,1.0,8.0,18.6475,7.735974867000097,0.4148531903472367,8,0,1.0,uncertain
255,5,2026-01-02 07:04:00,2026-02-09 08:32:00,21.276948,81.92302,15214.2313958369,landuse=industrial,1.2666666666666666,3.947368421052632,5.118,1.776561285179883,0.3471202198475739,5,0,1.0,uncertain
256,5,2025-12-21 07:29:00,2026-02-09 08:33:00,21.776142,82.82909199999999,39761.37839805375,power=plant,1.6666666666666667,3.0,3.874,0.7298492995132624,0.1883968248614513,5,0,1.0,wildfire
257,7,2026-02-09 06:52:00,2026-02-20 08:26:00,21.97953857142857,82.76192285714285,32508.449820256883,power=generator,1.0,7.0,8.234285714285715,5.164287163274513,0.6271688088640109,7,0,1.0,uncertain
258,6,2026-01-31 08:01:00,2026-02-11 07:55:00,21.275205,83.95084,67524.58683029722,landuse=industrial,1.0,6.0,3.3816666666666664,0.5977429770952285,0.1767598749419108,6,0,1.0,uncertain
259,5,2026-02-11 07:55:00,2026-02-11 07:55:00,21.833844,82.84666999999999,37517.44617684952,power=plant,1.0,5.0,8.95,3.773486451545838,0.4216185979380825,5,0,1.0,uncertain
260,5,2026-02-11 07:55:00,2026-02-11 07:55:00,22.08747,83.542208,13546.024454225262,landuse=industrial,1.0,5.0,9.122,4.5209036707277885,0.4956044366068612,5,0,1.0,uncertain
261,5,2026-02-18 07:24:00,2026-02-18 07:24:00,21.698846,82.941508,30166.62678222593,power=plant,1.0,5.0,10.426,4.574995081964569,0.4388063573723929,5,0,1.0,uncertain
262,5,2026-02-18 07:24:00,2026-03-10 07:49:00,22.007606,83.601812,17377.77961476774,man_made=works,1.0,5.0,6.774000000000001,2.3682124060142926,0.3496032485996888,5,0,1.0,uncertain
263,7,2026-02-18 07:24:00,2026-04-12 19:59:00,22.07421,83.60380285714287,18448.68928303357,landuse=industrial,1.7666666666666666,3.962264150943396,5.145714285714286,2.5615350680328204,0.4977997078353621,5,2,0.7142857142857143,uncertain
264,8,2026-01-20 08:07:00,2026-02-20 08:26:00,21.26753,81.777565,2533.0126019441664,power=generator,1.0333333333333334,7.741935483870967,5.38,2.497249915979004,0.464172846836246,8,0,1.0,uncertain
265,12,2026-02-20 08:26:00,2026-02-20 19:15:00,19.8268625,82.25022,64348.62932169513,landuse=industrial,1.0,12.0,10.555833333333334,4.468956474356958,0.4233636827369029,11,1,0.9166666666666666,uncertain
266,5,2026-01-22 07:29:00,2026-02-20 08:26:00,21.391724,82.024058,23178.574149855907,landuse=industrial,1.0,5.0,3.62,0.9783404315472196,0.2702597877202264,5,0,1.0,uncertain
267,7,2026-02-21 20:37:00,2026-03-10 07:48:00,17.883345714285714,80.31329571428572,221042.34897375305,landuse=industrial,1.0,7.0,1.304285714285714,0.5537405271682501,0.4245546210490417,1,6,0.1428571428571428,uncertain
268,6,2026-02-27 07:55:00,2026-02-27 07:55:00,20.717571666666668,83.73639,117688.78076675242,landuse=industrial,1.0,6.0,7.076666666666667,2.5074342796306075,0.3543242034334348,6,0,1.0,uncertain
269,5,2026-02-27 20:25:00,2026-02-28 20:06:00,19.304726,81.737446,40783.16174351784,landuse=industrial,1.0,5.0,2.956,3.161159597362968,1.069404464601816,2,3,0.4,uncertain
270,7,2026-02-28 07:36:00,2026-03-11 07:30:00,21.90595857142857,82.86102571428572,37028.41082104573,man_made=kiln,1.0,7.0,9.642857142857142,4.312588991490357,0.4472314509693704,7,0,1.0,uncertain
271,7,2026-02-07 07:30:00,2026-04-10 08:08:00,22.043757142857142,82.93569428571428,29874.29874387076,man_made=kiln,2.066666666666667,3.387096774193548,5.642857142857143,3.93050342104636,0.6965449100588487,7,0,1.0,uncertain
272,6,2026-01-19 08:26:00,2026-03-01 07:18:00,22.12219,82.61738666666666,11325.573155759068,power=generator,1.3333333333333333,4.5,12.475,4.5690250601195,0.3662545138372344,6,0,1.0,uncertain
273,6,2026-03-02 06:59:00,2026-04-20 08:21:00,21.61276833333333,83.114635,22890.08783416351,landuse=industrial,1.6333333333333333,3.673469387755102,4.543333333333333,1.446605221429353,0.318401736191347,6,0,1.0,uncertain
274,6,2026-03-02 06:59:00,2026-03-12 07:11:00,21.921755,83.50846166666666,5654.436032970707,man_made=works,1.0,6.0,4.636666666666667,1.2919391110523233,0.2786353222974098,6,0,1.0,uncertain
275,5,2026-03-02 06:59:00,2026-03-02 06:59:00,21.922528,84.04736,53658.59748389226,landuse=industrial,1.0,5.0,7.196,2.533156134153597,0.352022809081934,5,0,1.0,uncertain
276,5,2026-03-02 06:59:00,2026-04-21 08:02:00,22.219868,83.385658,13948.853243772,landuse=industrial,1.6666666666666667,3.0,4.364,3.4863204098303986,0.798881853764986,5,0,1.0,wildfire
277,6,2026-03-03 06:40:00,2026-03-03 08:20:00,22.340925,84.09643833333332,77174.12946851252,landuse=industrial,1.0,6.0,6.413333333333334,3.5884908620012768,0.5595359971935462,6,0,1.0,uncertain
278,6,2026-03-03 08:19:00,2026-03-03 20:50:00,17.786475,80.27307,230564.95337625995,landuse=industrial,1.0,6.0,3.14,1.5812779641796062,0.5035917083374541,2,4,0.3333333333333333,uncertain
279,10,2026-03-03 08:19:00,2026-03-09 08:07:00,17.798916,80.351596,223716.4772961349,landuse=industrial,1.0,10.0,8.845,3.2324921586224384,0.3654598257345888,10,0,1.0,uncertain
280,7,2026-03-03 08:19:00,2026-05-20 07:17:00,18.64290571428572,83.08234,108008.24985256157,landuse=industrial,2.566666666666667,2.727272727272727,6.371428571428572,2.352136819797611,0.3691694560220465,7,0,1.0,wildfire
281,14,2026-03-03 08:20:00,2026-03-23 07:05:00,21.71006857142857,82.21893071428572,24574.867261040723,landuse=industrial,1.0,14.0,6.634285714285715,1.5114217162643937,0.2278198108064331,14,0,1.0,uncertain
282,5,2026-01-08 06:52:00,2026-03-03 08:20:00,22.328756,84.023898,70348.57260037765,landuse=industrial,1.8,2.7777777777777777,6.846000000000001,3.120886092121915,0.4558700105348984,5,0,1.0,wildfire
283,6,2026-03-09 08:07:00,2026-03-12 07:11:00,19.00731833333333,83.16675500000001,104406.09869305143,landuse=industrial,1.0,6.0,13.783333333333331,4.04492603970291,0.2934650089264505,6,0,1.0,uncertain
284,17,2026-03-09 20:37:00,2026-04-11 07:49:00,20.19312294117648,82.44386588235295,108433.50958095794,landuse=industrial,1.0666666666666669,15.9375,4.18,3.952410656801745,0.9455527887085516,6,11,0.3529411764705882,uncertain
285,7,2026-03-10 07:48:00,2026-03-12 08:51:00,17.81041,80.19630285714285,235662.5853319748,landuse=industrial,1.0,7.0,12.34142857142857,5.748453208099922,0.465785073002656,7,0,1.0,uncertain
286,7,2026-03-09 08:07:00,2026-03-11 07:29:00,18.532377142857143,80.53177285714285,165845.17810426155,landuse=industrial,1.0,7.0,2.327142857142857,1.2572816481827542,0.5402683571073837,5,2,0.7142857142857143,uncertain
287,5,2026-03-10 07:48:00,2026-03-11 07:29:00,19.077906,83.347756,121976.16774996385,landuse=industrial,1.0,5.0,9.572,3.834745102350351,0.4006210930161252,5,0,1.0,uncertain
288,6,2025-12-19 08:07:00,2026-03-20 08:02:00,21.894701666666663,83.05509666666667,17550.889377902357,man_made=kiln,3.0,2.0,5.358333333333333,0.520400486804794,0.0971198420164467,6,0,1.0,wildfire
289,5,2026-03-10 07:49:00,2026-03-10 07:49:00,22.301456,84.146988,79954.41877413033,landuse=industrial,1.0,5.0,3.97,1.0384603988597734,0.2615769266649303,5,0,1.0,uncertain
290,5,2026-03-10 20:18:00,2026-03-11 19:59:00,22.192002,80.160032,143804.2644587916,landuse=industrial,1.0,5.0,2.52,1.4123384863410045,0.5604517802940494,0,5,0.0,uncertain
291,5,2026-03-10 07:49:00,2026-03-12 19:40:00,22.6578,81.646866,63516.999412371006,landuse=industrial,1.0,5.0,2.346,1.10857115243001,0.4725367231159462,3,2,0.6,uncertain
292,5,2026-03-10 20:19:00,2026-03-11 07:29:00,18.526556,80.683548,151407.41383917068,landuse=industrial,1.0,5.0,2.6100000000000003,1.876286225499724,0.7188836113025759,1,4,0.2,uncertain
293,11,2026-03-10 20:19:00,2026-03-11 20:00:00,18.541194545454545,80.68414090909091,151325.80695118767,landuse=industrial,1.0,11.0,2.0563636363636366,1.0605118832646123,0.5157219591472473,2,9,0.1818181818181818,uncertain
294,7,2026-03-10 20:19:00,2026-03-11 07:30:00,18.99000142857143,80.18089428571429,193264.85972626784,landuse=industrial,1.0,7.0,2.39,2.5808396566492333,1.0798492287235286,2,5,0.2857142857142857,uncertain
295,7,2026-03-10 07:48:00,2026-03-11 07:29:00,17.981928571428572,80.19418571428571,225208.82383685367,landuse=industrial,1.0,7.0,5.34857142857143,2.283910597866655,0.4270131993874621,6,1,0.8571428571428571,uncertain
296,7,2026-03-10 20:19:00,2026-03-12 07:10:00,18.254317142857143,80.80554857142859,154276.14449757844,landuse=industrial,1.0,7.0,2.8885714285714283,3.009780881124231,1.0419617293704064,2,5,0.2857142857142857,uncertain
297,5,2026-03-11 07:29:00,2026-03-12 08:51:00,18.375396,80.209988,204390.248521368,landuse=industrial,1.0,5.0,6.636,1.1187627094250148,0.1685899200459636,5,0,1.0,uncertain
298,7,2026-03-11 07:29:00,2026-03-12 07:11:00,18.600181428571428,80.63350428571428,154075.47168250894,landuse=industrial,1.0,7.0,2.891428571428572,1.222544185587697,0.4228166649759821,4,3,0.5714285714285714,uncertain
299,7,2026-03-11 07:29:00,2026-03-11 07:29:00,18.98052285714286,83.17870714285714,106054.61560904908,landuse=industrial,1.0,7.0,13.608571428571429,6.275764039996587,0.461162589544154,7,0,1.0,uncertain
300,7,2026-03-11 07:30:00,2026-03-11 07:30:00,21.965617142857145,83.42637142857143,5226.529640429631,man_made=works,1.0,7.0,7.902857142857143,1.9335779812368088,0.2446682188839056,7,0,1.0,uncertain
301,5,2026-03-11 07:30:00,2026-03-12 19:41:00,20.103106,82.362376,96972.43165274795,landuse=industrial,1.0,5.0,3.51,3.518373203626926,1.0023855280988392,1,4,0.2,uncertain
302,5,2026-03-11 19:59:00,2026-03-11 19:59:00,20.151906,82.40293,102463.33576418234,landuse=industrial,1.0,5.0,1.18,0.0412310562561766,0.0349415730984547,0,5,0.0,uncertain
303,5,2026-03-11 19:59:00,2026-03-12 19:40:00,20.208238,82.45559399999999,109781.77453907407,landuse=industrial,1.0,5.0,6.17,5.536117773313714,0.8972638206343135,2,3,0.4,uncertain
304,15,2026-03-11 19:59:00,2026-03-12 19:40:00,20.22416333333333,82.80663533333333,125274.691363961,landuse=industrial,1.0,15.0,2.885333333333333,0.60711103558065,0.2104127895958814,0,15,0.0,uncertain
305,5,2026-03-11 07:30:00,2026-04-11 07:49:00,20.497682,83.691372,140560.34864439737,landuse=industrial,1.0333333333333334,4.838709677419354,2.0340000000000003,1.2935339191532629,0.6359557124647309,2,3,0.4,uncertain
306,5,2026-03-11 20:00:00,2026-03-11 20:00:00,18.52107,81.629334,70655.36522924772,landuse=industrial,1.0,5.0,1.48,0.3909603560464922,0.2641624027341164,0,5,0.0,uncertain
307,5,2026-03-10 20:19:00,2026-03-11 20:00:00,18.529464,80.804396,139733.21213345215,landuse=industrial,1.0,5.0,1.768,0.2726169473822198,0.1541951059854184,0,5,0.0,uncertain
308,5,2026-03-11 20:00:00,2026-03-12 07:11:00,18.630134,80.52836199999999,163425.07467672604,landuse=industrial,1.0,5.0,3.002,2.4203553458118496,0.8062476168593771,1,4,0.2,uncertain
309,8,2026-03-12 07:10:00,2026-03-31 07:54:00,17.79865625,81.89895125,138495.01029989147,landuse=industrial,1.0,8.0,35.94375,39.9891674394454,1.1125485637821706,8,0,1.0,uncertain
310,5,2026-03-11 20:00:00,2026-03-12 08:51:00,18.033196,80.162012,225375.9026666704,landuse=industrial,1.0,5.0,8.53,3.621712302212864,0.4245852640343334,4,1,0.8,uncertain
311,5,2026-03-12 07:10:00,2026-03-12 19:41:00,18.247788,80.800782,155812.67085658124,landuse=industrial,1.0,5.0,7.914,3.754008524231132,0.4743503315935218,3,2,0.6,uncertain
312,8,2026-03-12 07:10:00,2026-03-12 07:11:00,18.39210875,80.69391875,157501.55481390932,landuse=industrial,1.0,8.0,21.32,4.100027874469706,0.1923089997406053,8,0,1.0,uncertain
313,5,2026-03-12 07:10:00,2026-03-12 07:11:00,18.395188,80.621896,163681.97963656118,landuse=industrial,1.0,5.0,9.018,3.544837090756076,0.3930846186245371,5,0,1.0,uncertain
314,18,2026-03-12 07:10:00,2026-03-12 07:11:00,18.398736666666665,80.68872277777777,157777.66867850357,landuse=industrial,1.0,18.0,29.04222222222222,22.450318104796114,0.7730234254463426,18,0,1.0,uncertain
315,9,2026-03-12 07:10:00,2026-03-12 07:11:00,18.41089222222222,80.68254,157041.35650636483,landuse=industrial,1.0,9.0,19.45555555555556,7.305344124528137,0.3754888470631252,9,0,1.0,uncertain
316,5,2026-03-10 07:48:00,2026-03-12 07:11:00,19.514348,83.401258,129678.97636526806,landuse=industrial,1.0,5.0,7.928,1.5658448198975523,0.1975081760718406,5,0,1.0,uncertain
317,5,2026-03-12 07:11:00,2026-03-13 21:02:00,20.230016,81.59228399999999,85067.05457910644,man_made=kiln,1.0,5.0,2.472,0.9966794870970306,0.4031874947803522,4,1,0.8,uncertain
318,5,2026-03-12 07:11:00,2026-03-12 07:11:00,21.856412,83.726926,20489.285305663103,landuse=industrial,1.0,5.0,10.508,0.2848157299026861,0.0271046564429659,5,0,1.0,uncertain
319,9,2026-03-03 06:40:00,2026-03-12 07:11:00,22.10106,83.83676444444444,42529.66561973984,landuse=industrial,1.0,9.0,6.232222222222223,2.1355080061766203,0.3426559467924689,9,0,1.0,uncertain
320,5,2026-03-12 19:40:00,2026-03-21 20:12:00,21.225512,80.59549799999999,48602.3383823372,power=plant,1.0,5.0,0.974,0.0134164078649987,0.013774546062627,0,5,0.0,uncertain
321,5,2026-03-12 19:40:00,2026-03-12 19:40:00,21.253418,84.14132,82853.20348024741,landuse=industrial,1.0,5.0,1.924,0.7550364229624953,0.3924305732653302,0,5,0.0,uncertain
322,7,2026-03-12 19:40:00,2026-03-13 08:33:00,21.277154285714285,84.24310142857144,89423.6647725779,landuse=industrial,1.0,7.0,2.3542857142857145,2.029424032764445,0.86201263527616,1,6,0.1428571428571428,uncertain
323,6,2026-03-12 19:41:00,2026-03-12 19:41:00,19.66921333333333,83.90355166666667,184845.69342453333,landuse=industrial,1.0,6.0,1.24,0.3451376536977674,0.2783368174981995,0,6,0.0,uncertain
324,5,2026-03-13 06:52:00,2026-03-13 08:33:00,20.982628,81.790842,12606.907597042831,landuse=industrial,1.0,5.0,10.556,3.803259128694757,0.3602935893041641,5,0,1.0,uncertain
325,9,2026-01-12 07:17:00,2026-03-22 07:24:00,21.670362222222224,82.34539333333333,27895.73612089893,landuse=industrial,2.3,3.91304347826087,11.93888888888889,7.120601176242854,0.5964207592944223,9,0,1.0,uncertain
326,5,2026-03-11 20:00:00,2026-03-13 08:32:00,17.774946,80.730458,195666.5251409112,landuse=industrial,1.0,5.0,3.098,0.4980160639979396,0.160754055519025,4,1,0.8,uncertain
327,8,2026-03-03 08:19:00,2026-03-13 08:32:00,18.2660975,80.3351825,197180.84649690232,landuse=industrial,1.0,8.0,7.0225,2.6536484318763853,0.3778780251870965,8,0,1.0,uncertain
328,5,2026-03-12 19:41:00,2026-03-13 08:32:00,18.299166000000003,80.764224,155581.76704285335,landuse=industrial,1.0,5.0,3.116,2.2088413252200803,0.7088707718934789,1,4,0.2,uncertain
329,5,2026-03-12 19:41:00,2026-03-13 08:32:00,18.397198,80.63874799999999,161412.0259492012,landuse=industrial,1.0,5.0,2.724,0.8863859204657982,0.3253986492165192,4,1,0.8,uncertain
330,5,2026-03-13 08:33:00,2026-03-13 19:22:00,20.382848,82.50395599999999,112493.55963188736,landuse=industrial,1.0,5.0,5.404,5.135234171875709,0.9502653907986138,2,3,0.4,uncertain
331,5,2026-03-13 08:33:00,2026-04-11 07:49:00,20.941358,81.776458,15570.49212467611,landuse=industrial,1.0,5.0,13.014,9.513907188952391,0.7310517280584288,5,0,1.0,uncertain
332,5,2026-03-19 08:19:00,2026-03-19 08:20:00,17.926504,80.589276,194953.62122665005,landuse=industrial,1.0,5.0,9.704,1.8644650707374488,0.1921336635137519,5,0,1.0,uncertain
333,6,2026-03-19 08:20:00,2026-03-20 20:31:00,19.100348333333333,80.35977166666667,174262.2805421374,landuse=industrial,1.0,6.0,4.225,3.105689939449848,0.7350745418816208,4,2,0.6666666666666666,uncertain
334,5,2026-03-12 07:11:00,2026-03-19 08:20:00,19.53194,83.374818,126905.14613504735,landuse=industrial,1.0,5.0,10.018,8.68103795637365,0.8665440164078309,5,0,1.0,uncertain
335,7,2026-03-19 08:20:00,2026-03-23 07:05:00,19.65941714285714,80.61788428571428,152789.98153295496,power=plant,1.0,7.0,4.814285714285715,1.2740729589634594,0.2646442347995316,7,0,1.0,uncertain
336,9,2026-03-19 08:21:00,2026-03-29 08:34:00,23.796734444444446,81.47993333333334,175599.17922893117,man_made=kiln,1.0,9.0,6.178888888888888,3.641604881245508,0.5893624155944898,9,0,1.0,uncertain
337,6,2026-03-19 20:50:00,2026-03-20 20:31:00,18.634445,80.60049833333333,155804.03705891798,landuse=industrial,1.0,6.0,2.005,1.4854595248609097,0.740877568509182,3,3,0.5,uncertain
338,5,2026-03-19 20:50:00,2026-03-20 20:31:00,20.717180000000003,80.274532,84511.60059865001,power=plant,1.0,5.0,1.784,0.3274599212117416,0.1835537674953708,1,4,0.2,uncertain
339,6,2026-03-20 08:02:00,2026-03-22 07:24:00,22.08189,83.52029666666667,11223.104284758789,landuse=industrial,1.0,6.0,4.141666666666667,1.2149307250484145,0.2933434346193355,6,0,1.0,uncertain
340,40,2026-03-20 20:30:00,2026-05-31 19:41:00,23.065541250000003,83.04881675,56356.68715480037,man_made=works,2.3666666666666667,16.901408450704224,2.3915,2.21095355921956,0.924504937996889,8,32,0.2,uncertain
341,8,2026-03-19 08:20:00,2026-03-22 07:23:00,18.84191625,80.61597375,149468.78028465153,landuse=industrial,1.0,8.0,2.3325,2.924212958826944,1.253681868736096,2,6,0.25,uncertain
342,12,2026-03-20 08:01:00,2026-03-21 20:12:00,19.08384,80.368515,172915.60218100826,landuse=industrial,1.0,12.0,2.2175,2.054773267739821,0.9266170316752294,4,8,0.3333333333333333,uncertain
343,10,2026-03-20 08:01:00,2026-03-21 20:12:00,19.087537,80.40024700000001,170435.63661616444,landuse=industrial,1.0,10.0,3.6020000000000003,2.731791435019234,0.7584096154967334,5,5,0.5,uncertain
344,5,2026-03-20 08:01:00,2026-03-23 08:45:00,19.210582,80.638612,145729.91904011893,landuse=industrial,1.0,5.0,4.214,2.20345864494889,0.5228900438891528,4,1,0.8,uncertain
345,13,2026-03-19 20:50:00,2026-03-21 20:12:00,20.457829230769228,80.5452923076923,77445.84984476805,power=plant,1.0,13.0,1.4876923076923076,1.58887357293437,1.0680122258607452,1,12,0.0769230769230769,uncertain
346,5,2026-03-20 20:31:00,2026-03-21 20:12:00,18.911956,80.59554,150076.75344684132,landuse=industrial,1.0,5.0,2.288,2.2221881108493045,0.9712360624341366,1,4,0.2,uncertain
347,7,2026-03-21 07:42:00,2026-03-21 20:12:00,19.65596571428572,80.32779571428571,164039.6946281753,power=plant,1.0,7.0,1.5042857142857142,0.9093378019719836,0.604498063988973,2,5,0.2857142857142857,uncertain
348,8,2026-03-21 07:43:00,2026-03-22 07:24:00,20.61161625,80.43957125,74346.03961051756,power=plant,1.0,8.0,2.49375,2.597938399687612,1.041779809398541,3,5,0.375,uncertain
349,31,2026-03-21 20:12:00,2026-04-12 07:30:00,19.178556451612906,81.05965612903225,100411.62542368214,landuse=industrial,1.0,31.0,13.566129032258065,24.75393593988901,1.8246867533861832,14,17,0.4516129032258064,uncertain
350,5,2026-03-20 08:01:00,2026-03-21 20:12:00,19.540062,80.441034,170809.06730738524,power=plant,1.0,5.0,1.344,0.2054993917265937,0.152901333129906,1,4,0.2,uncertain
351,5,2026-03-21 20:12:00,2026-03-22 07:24:00,20.225528,80.363806,109361.30237094726,power=plant,1.0,5.0,1.226,0.552295210915322,0.4504854901430032,1,4,0.2,uncertain
352,5,2026-03-20 20:31:00,2026-03-21 20:12:00,20.29531,80.378344,102360.14450104316,power=plant,1.0,5.0,1.1880000000000002,0.2195905280288746,0.184840511808817,0,5,0.0,uncertain
353,7,2026-03-21 20:12:00,2026-03-23 19:34:00,20.43661857142857,83.98783142857143,153592.13594635943,landuse=industrial,1.0,7.0,1.4828571428571429,0.6865545447064951,0.4629943943107385,1,6,0.1428571428571428,uncertain
354,5,2026-03-20 20:31:00,2026-03-21 20:12:00,20.59484,80.435844,76076.21709751643,power=plant,1.0,5.0,1.914,1.6515689510280824,0.8628886891473784,2,3,0.4,uncertain
355,9,2026-03-21 20:13:00,2026-03-22 19:54:00,18.61453,80.72182000000001,144006.67945807322,landuse=industrial,1.0,9.0,2.6622222222222223,1.901872615199148,0.7143928855088617,3,6,0.3333333333333333,uncertain
356,5,2026-03-21 20:13:00,2026-03-23 08:45:00,18.773186,80.61478600000001,150748.13354226574,landuse=industrial,1.0,5.0,2.1700000000000004,2.6808487461996062,1.2354141687555786,1,4,0.2,uncertain
357,8,2026-03-21 20:13:00,2026-04-01 07:36:00,18.82444875,80.59944625,150687.0148241282,landuse=industrial,1.0,8.0,3.485,3.414736969581782,0.9798384417738256,4,4,0.5,uncertain
358,9,2026-03-22 07:23:00,2026-04-30 08:33:00,19.29930222222222,80.89864666666666,120835.01529762398,landuse=industrial,1.3,6.9230769230769225,6.017777777777777,1.9336867493067345,0.3213290388434381,9,0,1.0,uncertain
359,5,2026-03-22 07:24:00,2026-03-22 19:53:00,19.713114,80.709552,144241.8887834302,power=plant,1.0,5.0,3.438,2.1484692224930755,0.6249183311498184,3,2,0.6,uncertain
360,5,2026-03-21 20:12:00,2026-03-22 07:24:00,19.715776,80.81501800000001,141203.4391774556,power=plant,1.0,5.0,9.608,8.46898872357261,0.8814517822202965,4,1,0.8,uncertain
361,5,2026-02-09 06:52:00,2026-03-22 07:24:00,21.769048,83.19563,4213.868984309833,power=plant,1.3666666666666667,3.658536585365854,10.768,2.595432526574327,0.2410319954099486,5,0,1.0,uncertain
362,5,2026-03-22 19:53:00,2026-03-23 07:05:00,19.592512,81.078198,115710.47001834748,landuse=industrial,1.0,5.0,3.792,2.998577996317588,0.7907642395352288,3,2,0.6,uncertain
363,5,2026-03-22 19:53:00,2026-03-23 08:45:00,19.628052,80.342038,166678.13040841403,power=plant,1.0,5.0,1.936,1.064814537842154,0.5500075092159887,1,4,0.2,uncertain
364,5,2026-03-22 19:53:00,2026-03-22 19:53:00,19.663536,80.63293999999999,151933.2184548733,power=plant,1.0,5.0,1.658,0.8261476865548919,0.4982796661971604,0,5,0.0,uncertain
365,9,2026-03-22 07:24:00,2026-03-23 19:34:00,19.82495,81.10019666666666,128272.60617874358,power=plant,1.0,9.0,1.86,1.94109505176846,1.0435994901980967,1,8,0.1111111111111111,uncertain
366,6,2026-03-22 07:24:00,2026-03-23 07:05:00,19.848221666666667,80.94081333333334,125269.06317191463,power=plant,1.0,6.0,2.055,1.335301464089664,0.6497817343502014,2,4,0.3333333333333333,uncertain
367,6,2026-03-22 19:53:00,2026-04-22 07:42:00,20.090531666666667,83.89869166666666,189059.535909962,landuse=industrial,1.0,6.0,1.945,1.36387316125804,0.7012201343228998,3,3,0.5,uncertain
368,8,2026-03-22 19:53:00,2026-03-22 19:53:00,20.14875625,83.5220975,170945.9999147664,landuse=industrial,1.0,8.0,0.94,0.4999428538771777,0.531854099869338,0,8,0.0,uncertain
369,7,2026-03-21 20:12:00,2026-03-22 19:53:00,20.93154142857143,82.99936142857143,96823.77172504152,landuse=industrial,1.0,7.0,1.0057142857142858,0.3451017793278355,0.3431409737634728,0,7,0.0,uncertain
370,5,2026-03-22 19:54:00,2026-03-22 19:54:00,18.718718000000003,80.490104,164657.91739114106,landuse=industrial,1.0,5.0,1.542,0.2714221803758859,0.176019572228201,0,5,0.0,uncertain
371,7,2026-03-22 07:23:00,2026-03-22 19:54:00,19.051027142857144,80.39966142857143,169685.47382220332,landuse=industrial,1.0,7.0,2.1785714285714284,2.2284107084903098,1.0228770465201422,1,6,0.1428571428571428,uncertain
372,6,2026-03-22 07:23:00,2026-03-22 19:54:00,19.073566666666668,81.17369666666667,88563.79087816732,landuse=industrial,1.0,6.0,1.975,1.9295569439640805,0.9769908577033318,1,5,0.1666666666666666,uncertain
373,6,2026-03-22 19:54:00,2026-03-23 19:35:00,19.085688333333334,80.96970666666667,110107.6750564008,landuse=industrial,1.0,6.0,1.2466666666666668,0.4980629143659129,0.3995157067106252,0,6,0.0,uncertain
374,2,2026-03-22 19:54:00,2026-03-22 19:54:00,19.188665,81.06223,101561.52209421212,landuse=industrial,1.0,2.0,1.3650000000000002,1.2091525958289966,0.8858260775304003,0,2,0.0,uncertain
375,8,2026-03-23 07:04:00,2026-03-23 07:04:00,19.29634,83.16698875,101235.0419696066,landuse=industrial,1.0,8.0,17.06875,5.0523500543240845,0.2960000031826633,8,0,1.0,uncertain
376,7,2026-03-23 07:05:00,2026-03-30 08:14:00,20.92453857142857,81.67835857142857,16211.799724896997,landuse=industrial,1.0,7.0,15.287142857142856,9.807945272899438,0.641581318664574,7,0,1.0,uncertain
377,5,2025-12-21 07:29:00,2026-03-23 07:05:00,21.038622,82.18220199999999,45538.77260086063,landuse=industrial,3.033333333333333,1.6483516483516485,8.89,5.272708032880258,0.5931055155095903,5,0,1.0,wildfire
378,9,2026-03-23 07:05:00,2026-03-23 07:05:00,21.47082,82.11282888888888,34777.90102884111,landuse=industrial,1.0,9.0,22.39444444444445,9.209359520497491,0.4112341140385881,9,0,1.0,uncertain
379,5,2026-03-23 07:05:00,2026-03-23 19:34:00,19.661216,80.79767799999999,145298.75314613455,landuse=industrial,1.0,5.0,3.762,2.8639256275259664,0.7612774129521442,3,2,0.6,uncertain
380,5,2025-12-30 08:00:00,2026-03-29 08:33:00,21.546746,82.129962,40466.098717943314,landuse=industrial,2.966666666666667,1.6853932584269662,5.922,1.6523074774387485,0.2790117320902986,5,0,1.0,wildfire
381,5,2026-03-29 08:32:00,2026-03-29 08:33:00,19.078124,80.524906,157032.9030055794,landuse=industrial,1.0,5.0,9.496,2.6684321239259576,0.2810059102702146,5,0,1.0,uncertain
382,5,2026-03-29 06:52:00,2026-03-29 08:33:00,19.222318,81.07108600000001,101119.3743653743,landuse=industrial,1.0,5.0,16.078,7.843619700112952,0.4878479723916502,5,0,1.0,uncertain
