latitude,longitude,bright_ti4,scan,track,confidence,version,bright_ti5,frp,daynight,type,acq_DateTime,x_m,y_m,cluster_id,centroid_lat,centroid_lon,detection_count,nearest_industrial_distance_m,nearest_industrial_type,industrial_count_5km
22.00963,82.60424,331.76,0.4,0.37,n,2,300.98,1.61,D,0.0,2025-12-26 07:35:00,665595.4919499886,2434761.8234720905,-1,22.00963,82.60424,1,3536.5283995895115,landuse=quarry,2
22.01569,83.07101,332.9,0.39,0.36,n,2,302.85,5.48,D,0.0,2025-12-26 07:35:00,713781.5780755556,2436012.39333053,-1,22.01569,83.07101,1,8797.371072165852,landuse=industrial,0
22.01651,82.34739,332.72,0.4,0.37,n,2,303.47,2.2,D,0.0,2025-12-26 07:35:00,639071.9087338685,2435267.4693708895,-1,22.01651,82.34739,1,5270.184958967827,landuse=industrial,0
22.02154,83.23845,335.41,0.39,0.36,n,2,299.81,4.24,D,0.0,2025-12-26 07:35:00,731062.3337264038,2436904.1306493287,-1,22.02154,83.23845,1,3608.742847494835,landuse=industrial,3
22.02204,82.78867,331.4,0.39,0.36,n,2,302.4,4.43,D,0.0,2025-12-26 07:35:00,684621.1897221671,2436347.278960853,-1,22.02204,82.78867,1,12260.49371520878,landuse=industrial,0
22.02264,82.79244,331.69,0.39,0.36,n,2,300.58,2.97,D,0.0,2025-12-26 07:35:00,685009.6301084203,2436418.276645206,-1,22.02264,82.79244,1,12655.332561168794,landuse=industrial,0
22.02378,83.03519,337.12,0.39,0.36,n,2,302.33,4.01,D,0.0,2025-12-26 07:35:00,710070.9597113128,2436858.549882164,-1,22.02378,83.03519,1,7103.541002963588,industrial=factory,0
22.02485,82.30234,332.33,0.4,0.37,n,2,302.95,1.65,D,0.0,2025-12-26 07:35:00,634413.5779851696,2436150.4465092067,-1,22.02485,82.30234,1,3413.1213972408286,landuse=quarry,1
22.02889,82.46741,334.65,0.4,0.37,n,2,301.77,4.76,D,0.0,2025-12-26 07:35:00,651448.581554472,2436752.203758463,-1,22.02889,82.46741,1,5920.126002863068,landuse=quarry,0
22.03073,82.47887,343.39,0.4,0.37,n,2,301.71,4.79,D,0.0,2025-12-26 07:35:00,652629.562913179,2436967.326266638,-1,22.03073,82.47887,1,5402.5578665717685,landuse=industrial,0
22.03324,82.58033,332.48,0.4,0.37,n,2,301.86,1.78,D,0.0,2025-12-26 07:35:00,663099.9170203385,2437350.129701179,-1,22.03324,82.58033,1,4850.850449115913,landuse=industrial,1
22.03506,82.72031,344.31,0.39,0.36,n,2,302.84,4.18,D,0.0,2025-12-26 07:35:00,677547.4693169706,2437707.825970376,-1,22.03506,82.72031,1,6058.82736823996,landuse=industrial,0
22.03736,83.73356,343.49,0.38,0.36,n,2,309.35,10.94,D,2.0,2025-12-26 07:35:00,782163.8399149757,2439489.047906413,31,22.041284849007763,83.73296673856773,1159,2374.4353865191483,landuse=quarry,2
22.03937,81.96706,345.02,0.41,0.37,n,2,304.27,5.16,D,0.0,2025-12-26 07:35:00,599796.6012116668,2437500.7268955726,-1,22.03937,81.96706,1,9658.552079888903,landuse=quarry,0
22.04008,83.72929,347.51,0.38,0.36,n,2,314.66,10.94,D,2.0,2025-12-26 07:35:00,781717.4501714685,2439782.468062026,31,22.041284849007763,83.73296673856773,1159,2251.8087188705144,landuse=quarry,2
22.04065,83.73298,355.14,0.38,0.36,n,2,323.22,10.94,D,2.0,2025-12-26 07:35:00,782097.4098923844,2439852.433287487,31,22.041284849007763,83.73296673856773,1159,2310.009283724163,landuse=quarry,2
22.04107,82.50051,332.44,0.4,0.37,n,2,302.16,2.81,D,0.0,2025-12-26 07:35:00,654852.0757472387,2438133.898498731,-1,22.04107,82.50051,1,5064.825197580844,landuse=industrial,0
22.04168,82.50432,332.65,0.4,0.37,n,2,301.78,2.81,D,0.0,2025-12-26 07:35:00,655244.6660227637,2438205.30481497,-1,22.04168,82.50432,1,5003.056388094431,landuse=industrial,0
22.04338,83.72871,346.07,0.38,0.36,n,2,310.22,6.33,D,2.0,2025-12-26 07:35:00,781651.0111024982,2440146.961950607,31,22.041284849007763,83.73296673856773,1159,1882.3535365343507,landuse=quarry,2
22.04394,83.7324,348.69,0.38,0.36,n,2,314.36,6.33,D,2.0,2025-12-26 07:35:00,782030.9817426475,2440215.8187554013,31,22.041284849007763,83.73296673856773,1159,1952.7328921179535,landuse=quarry,2
22.04488,82.42512,335.73,0.4,0.37,n,2,302.74,3.3,D,0.0,2025-12-26 07:35:00,647066.7260176282,2438481.1383089917,-1,22.04488,82.42512,1,2106.5572187730236,landuse=quarry,2
22.04869,83.04221,334.9,0.39,0.36,n,2,301.25,2.25,D,0.0,2025-12-26 07:35:00,710758.8760292651,2439626.692592293,-1,22.04869,83.04221,1,8274.621240759847,industrial=factory,0
22.04989,82.53419,340.73,0.4,0.37,n,2,303.57,4.62,D,0.0,2025-12-26 07:35:00,658318.6168581698,2439144.964392613,-1,22.04989,82.53419,1,3245.0856735653483,landuse=industrial,1
22.0522,82.53374,338.53,0.4,0.37,n,2,302.31,4.7,D,0.0,2025-12-26 07:35:00,658269.6008025913,2439400.249921886,-1,22.0522,82.53374,1,3026.6690121170463,landuse=industrial,1
22.05294,82.47476,333.03,0.4,0.37,n,2,303.72,2.26,D,0.0,2025-12-26 07:35:00,652181.5571223141,2439422.1608067662,-1,22.05294,82.47476,1,7062.133488754979,landuse=quarry,0
22.06046,82.56352,332.94,0.4,0.37,n,2,301.29,2.69,D,0.0,2025-12-26 07:35:00,661333.8292461885,2440345.9670259533,-1,22.06046,82.56352,1,2618.3128231852793,landuse=industrial,2
22.06173,82.10395,332.82,0.41,0.37,n,2,303.96,2.74,D,0.0,2025-12-26 07:35:00,613906.3631872982,2440071.834126852,-1,22.06173,82.10395,1,2852.8450007938527,landuse=industrial,3
22.0624,82.82772,332.24,0.39,0.36,n,2,301.67,3.55,D,0.0,2025-12-26 07:35:00,688599.2743393073,2440863.956314031,-1,22.0624,82.82772,1,14007.78963341644,man_made=works,0
22.06414,82.5863,349.59,0.4,0.37,n,2,303.53,7.46,D,0.0,2025-12-26 07:35:00,663680.6057939514,2440777.685082242,-1,22.06414,82.5863,1,2080.0595823513536,landuse=industrial,2
22.06558,83.01995,331.35,0.39,0.36,n,2,300.91,4.61,D,0.0,2025-12-26 07:35:00,708436.1490184859,2441466.439183945,-1,22.06558,83.01995,1,7162.830204748315,industrial=factory,0
22.06833,82.6714,332.67,0.39,0.37,n,2,303.33,2.26,D,0.0,2025-12-26 07:35:00,672458.2238233702,2441335.4229092286,-1,22.06833,82.6714,1,2704.1061852654884,landuse=industrial,2
22.06898,82.36141,334.22,0.4,0.37,n,2,303.14,3.22,D,0.0,2025-12-26 07:35:00,640467.379294587,2441089.2065631757,-1,22.06898,82.36141,1,6490.099233225462,landuse=quarry,0
22.07233,82.36079,336.29,0.4,0.37,n,2,300.54,3.9,D,0.0,2025-12-26 07:35:00,640400.0899291991,2441459.5122161955,-1,22.07233,82.36079,1,6778.483189674288,landuse=quarry,0
22.08151,82.90536,336.04,0.39,0.36,n,2,302.67,3.95,D,0.0,2025-12-26 07:35:00,696586.4506394787,2443078.1236633016,-1,22.08151,82.90536,1,8923.28864857662,industrial=factory,0
22.08743,81.78763,330.97,0.41,0.37,n,2,301.73,2.39,D,0.0,2025-12-26 07:35:00,581251.7532504653,2442714.2912685317,-1,22.08743,81.78763,1,23722.087194247386,landuse=industrial,0
22.09051,81.95398,330.59,0.41,0.37,n,2,301.19,1.42,D,0.0,2025-12-26 07:35:00,598411.2964264313,2443153.3273687856,-1,22.09051,81.95398,1,15054.909766246008,landuse=quarry,0
22.09787,82.77466,335.3,0.39,0.36,n,2,304.11,6.28,D,0.0,2025-12-26 07:35:00,683077.0775944784,2444726.698761883,-1,22.09787,82.77466,1,8468.509925033613,landuse=industrial,0
22.10493,82.37051,335.06,0.4,0.37,n,2,301.8,3.43,D,0.0,2025-12-26 07:35:00,641370.6227650604,2445077.6450782525,-1,22.10493,82.37051,1,8636.785733018705,landuse=industrial,0
22.11832,83.0526,332.35,0.39,0.36,n,2,300.69,1.84,D,0.0,2025-12-26 07:35:00,711727.5720206373,2447351.8033205736,-1,22.11832,83.0526,1,6528.306923537228,landuse=quarry,0
22.1244,82.18075,330.0,0.4,0.37,n,2,302.46,1.64,D,0.0,2025-12-26 07:35:00,621777.6452591645,2447069.023680123,-1,22.1244,82.18075,1,6942.0978614801315,landuse=industrial,0
22.12966,82.19173,331.03,0.4,0.37,n,2,301.9,2.48,D,0.0,2025-12-26 07:35:00,622905.6313455681,2447660.1640700377,-1,22.12966,82.19173,1,7389.8904520972255,landuse=industrial,0
22.13492,82.20269,340.69,0.4,0.37,n,2,302.74,4.87,D,0.0,2025-12-26 07:35:00,624031.4727309588,2448251.373666663,-1,22.13492,82.20269,1,7774.492095142852,landuse=quarry,0
22.1356,82.60434,346.08,0.4,0.37,n,2,302.24,9.39,D,0.0,2025-12-26 07:35:00,665459.0214281479,2448709.1185327866,-1,22.1356,82.60434,1,7226.57524188572,landuse=industrial,0
22.13828,82.20206,339.16,0.4,0.37,n,2,303.62,4.87,D,0.0,2025-12-26 07:35:00,623963.5539038262,2448622.8299251245,-1,22.13828,82.20206,1,8151.580418285994,landuse=quarry,0
22.14226,82.60311,333.14,0.4,0.37,n,2,301.53,4.12,D,0.0,2025-12-26 07:35:00,665324.3677785905,2449445.1692441017,-1,22.14226,82.60311,1,7966.567859889516,landuse=industrial,0
22.14254,82.5405,334.07,0.4,0.37,n,2,303.19,4.88,D,0.0,2025-12-26 07:35:00,658866.1103753515,2449409.3792710267,-1,22.14254,82.5405,1,7253.656295972407,landuse=industrial,0
22.14313,82.25289,340.25,0.4,0.37,n,2,301.76,2.8,D,0.0,2025-12-26 07:35:00,629201.6093039713,2449202.0893562515,-1,22.14313,82.25289,1,4217.5846707734045,landuse=industrial,1
22.14637,83.77882,331.14,0.38,0.36,n,2,299.68,1.38,D,0.0,2025-12-26 07:35:00,786617.8511423331,2451649.7504228354,-1,22.14637,83.77882,1,11115.60222983964,landuse=quarry,0
22.15864,82.24203,338.2,0.4,0.37,n,2,302.84,3.66,D,0.0,2025-12-26 07:35:00,628067.5314234499,2450909.958243736,-1,22.15864,82.24203,1,6008.499152149497,landuse=industrial,0
22.16095,82.21374,338.34,0.4,0.37,n,2,303.05,7.87,D,0.0,2025-12-26 07:35:00,625148.1463952521,2451142.1045256527,-1,22.16095,82.21374,1,8704.74700555867,landuse=industrial,0
22.16512,83.22016,331.16,0.39,0.36,n,2,303.5,3.14,D,0.0,2025-12-26 07:35:00,728941.8122667416,2452777.6542088403,-1,22.16512,83.22016,1,5676.593109970301,power=plant,0
22.1657,83.22388,331.41,0.39,0.36,n,2,300.55,3.14,D,0.0,2025-12-26 07:35:00,729324.6143901233,2452847.505774224,-1,22.1657,83.22388,1,5427.788138399645,power=plant,0
22.17036,82.44152,331.1,0.4,0.37,n,2,300.73,2.78,D,0.0,2025-12-26 07:35:00,648627.8291813261,2452389.26701018,-1,22.17036,82.44152,1,14888.840579642976,landuse=industrial,0
22.17436,82.0833,332.79,0.41,0.37,n,2,302.46,3.54,D,0.0,2025-12-26 07:35:00,611686.7249264416,2452524.904843387,-1,22.17436,82.0833,1,5758.404041128336,landuse=industrial,0
22.1771,82.07877,336.32,0.41,0.37,n,2,303.3,3.83,D,0.0,2025-12-26 07:35:00,611217.4925200429,2452824.903137699,-1,22.1771,82.07877,1,6205.435754318893,landuse=industrial,0
22.17751,82.23055,341.89,0.4,0.37,n,2,303.98,4.79,D,0.0,2025-12-26 07:35:00,626866.748190719,2452989.35644062,-1,22.17751,82.23055,1,8213.303939113799,landuse=industrial,0
22.17979,81.96162,332.57,0.41,0.37,n,2,302.97,2.53,D,0.0,2025-12-26 07:35:00,599136.9756641326,2453041.4940317436,-1,22.17979,81.96162,1,15620.642169272705,landuse=industrial,0
22.17983,82.20222,334.43,0.4,0.37,n,2,302.57,2.58,D,0.0,2025-12-26 07:35:00,623943.6463147672,2453222.781765503,-1,22.17983,82.20222,1,10732.56522647011,landuse=industrial,0
22.18928,81.95577,332.8,0.41,0.37,n,2,302.25,2.46,D,0.0,2025-12-26 07:35:00,598527.2193774777,2454088.2226814777,-1,22.18928,81.95577,1,16599.712675032562,landuse=industrial,0
22.19695,81.91788,334.94,0.41,0.37,n,2,300.66,3.53,D,0.0,2025-12-26 07:35:00,594615.8788078389,2454913.15914383,-1,22.19695,81.91788,1,20513.84301607761,landuse=industrial,0
22.21326,82.16418,346.67,0.4,0.37,n,2,305.85,7.49,D,0.0,2025-12-26 07:35:00,619993.0807501863,2456893.0713208583,-1,22.21326,82.16418,1,11719.164039578514,landuse=industrial,0
22.22432,81.76595,331.48,0.41,0.37,n,2,303.35,2.18,D,0.0,2025-12-26 07:35:00,578938.7512901741,2457855.956689914,-1,22.22432,81.76595,1,9151.459010892917,landuse=quarry,0
22.23057,82.24855,341.68,0.4,0.37,n,2,303.79,4.73,D,0.0,2025-12-26 07:35:00,628674.3331355546,2458878.663340224,-1,22.23057,82.24855,1,12051.430293365793,landuse=industrial,0
22.23696,82.53514,347.35,0.4,0.37,n,2,305.54,7.36,D,0.0,2025-12-26 07:35:00,658207.4473982307,2459857.697987915,-1,22.23696,82.53514,1,6506.45228718656,landuse=industrial,0
22.32363,82.58939,335.97,0.39,0.37,n,2,304.41,2.98,D,2.0,2025-12-26 07:35:00,663698.3692127105,2469511.5454968987,13,22.32849296460177,82.59804663716814,226,1139.4101621018995,landuse=quarry,2
22.42729,83.75183,336.89,0.38,0.36,n,2,307.5,5.68,D,0.0,2025-12-26 07:35:00,783265.1606944827,2482719.765755083,-1,22.42729,83.75183,1,16106.315608477078,landuse=industrial,0
22.42832,83.73646,331.15,0.38,0.36,n,2,304.7,2.3,D,0.0,2025-12-26 07:35:00,781680.0767487367,2482804.92372322,-1,22.42832,83.73646,1,14531.585378497592,landuse=industrial,0
22.44364,83.72615,333.49,0.38,0.36,n,2,301.29,2.38,D,0.0,2025-12-26 07:35:00,780587.3917435724,2484482.7669469765,-1,22.44364,83.72615,1,13225.795490162562,landuse=industrial,0
22.79785,82.00342,329.3,0.4,0.37,n,2,299.83,1.9,D,0.0,2025-12-26 07:36:00,602988.2135732739,2521491.5624671555,-1,22.79785,82.00342,1,13938.27440644522,landuse=industrial,0
23.16455,82.33504,333.2,0.4,0.37,n,2,301.12,3.35,D,2.0,2025-12-26 07:36:00,636659.1315838505,2562361.971570618,15,23.16639468335788,82.33858649484536,679,1159.9756224504526,landuse=quarry,1
23.16516,82.33884,336.14,0.4,0.37,n,2,303.19,4.67,D,2.0,2025-12-26 07:36:00,637047.5404124752,2562433.0841742037,15,23.16639468335788,82.33858649484536,679,996.9779398461181,landuse=quarry,1
23.16578,82.34266,345.08,0.4,0.37,n,2,303.79,4.67,D,2.0,2025-12-26 07:36:00,637437.9834180193,2562505.333198017,15,23.16639468335788,82.33858649484536,679,976.4355215982744,landuse=quarry,1
24.0522,80.61353,300.7,0.48,0.4,n,2,285.71,0.83,N,2.0,2025-12-26 20:03:00,460707.3925288792,2660059.8351682243,16,24.05364717948718,80.61300282051282,39,325.00639230916056,landuse=industrial,2
21.1821,81.38418,314.0,0.42,0.38,n,2,292.04,2.45,N,3.0,2025-12-26 20:04:00,539878.9653151096,2342349.6704648314,24,21.186550938416424,81.38758909090909,341,507.47981396168984,man_made=works,8
21.18267,81.38015,306.73,0.42,0.38,n,2,288.6,0.99,N,2.0,2025-12-26 20:04:00,539460.4841350494,2342411.7480803276,24,21.186550938416424,81.38758909090909,341,874.2504224089591,man_made=works,8
21.1884,81.38933,311.7,0.42,0.38,n,2,291.84,2.75,N,2.0,2025-12-26 20:04:00,540411.8436309989,2343048.239835173,24,21.186550938416424,81.38758909090909,341,442.97246937773514,man_made=works,8
21.19067,81.1992,302.59,0.43,0.38,n,2,287.84,0.82,N,2.0,2025-12-26 20:04:00,520676.2446152732,2343262.838787991,34,21.190774642857143,81.198385,28,771.5510626606342,man_made=works,5
21.19587,81.21257,298.3,0.42,0.38,n,2,287.71,0.84,N,0.0,2025-12-26 20:04:00,522063.2352815345,2343840.1556694168,70,21.193990714285714,81.20967607142858,28,732.5844563125385,man_made=works,2
21.21271,82.13428,297.96,0.4,0.37,n,2,286.01,0.96,N,0.0,2025-12-26 20:04:00,617722.2650060062,2346110.800841307,53,21.214597931034483,82.13571103448277,58,13025.211753364969,landuse=industrial,0
21.23825,81.38518,300.95,0.42,0.38,n,2,288.31,0.54,N,2.0,2025-12-26 20:04:00,539967.6541257028,2348564.4549885,51,21.240142857142853,81.38542357142856,14,165.24928230629317,industrial=factory,11
21.29547,81.59402,302.27,0.41,0.37,n,2,286.08,0.95,N,0.0,2025-12-26 20:04:00,561614.2981491874,2354964.6826865957,44,21.295054,81.593654,25,290.9451049898044,landuse=industrial,8
21.30057,81.60706,304.69,0.41,0.37,n,2,287.89,0.89,N,2.0,2025-12-26 20:04:00,562964.7275129366,2355534.306023417,0,21.30019339622641,81.60587896226414,106,970.0859343892923,landuse=industrial,11
21.31029,81.58835,299.81,0.41,0.37,n,2,286.76,0.57,N,2.0,2025-12-26 20:04:00,561020.046611852,2356602.7714493773,1,21.31082025423729,81.58985593220338,118,260.88301466066207,landuse=industrial,8
21.34396,81.66988,300.84,0.41,0.37,n,2,287.0,0.89,N,2.0,2025-12-26 20:04:00,569460.2581677935,2360363.1995168044,29,21.34680408284024,81.66660923076923,169,988.0980361192361,landuse=industrial,14
21.34453,81.66593,303.2,0.41,0.37,n,2,286.16,0.51,N,2.0,2025-12-26 20:04:00,569050.3997136648,2360424.5508025656,29,21.34680408284024,81.66660923076923,169,1099.2479434913866,landuse=industrial,14
21.3451,81.66199,297.1,0.41,0.37,n,2,285.43,0.51,N,0.0,2025-12-26 20:04:00,568641.5815942307,2360485.9166587647,29,21.34680408284024,81.66660923076923,169,887.4520123456683,landuse=industrial,15
21.36385,81.65296,306.35,0.41,0.37,n,2,289.4,1.57,N,2.0,2025-12-26 20:04:00,567696.6203998507,2362557.30610537,3,21.378662209302323,81.6453633139535,344,1219.339610909703,landuse=industrial,11
21.36499,81.64504,300.79,0.41,0.37,n,2,289.04,1.21,N,2.0,2025-12-26 20:04:00,566874.9590285842,2362680.0958857997,3,21.378662209302323,81.6453633139535,344,1109.643226476766,landuse=industrial,10
21.36724,81.67783,307.23,0.41,0.37,n,2,289.65,1.27,N,2.0,2025-12-26 20:04:00,570273.5255322253,2362943.431555215,2,21.373370092879256,81.67946736842106,323,403.49772594193865,landuse=industrial,12
21.37348,81.68291,304.94,0.41,0.37,n,2,289.29,1.25,N,2.0,2025-12-26 20:04:00,570797.2093014782,2363636.374765227,2,21.373370092879256,81.67946736842106,323,183.3789950578751,landuse=industrial,12
21.37637,81.63882,299.74,0.41,0.37,n,2,288.01,0.72,N,2.0,2025-12-26 20:04:00,566224.9587546703,2363937.0324739343,3,21.378662209302323,81.6453633139535,344,1092.432980560464,landuse=industrial,8
21.37746,81.67953,313.34,0.41,0.37,n,2,291.24,2.26,N,2.0,2025-12-26 20:04:00,570444.888534417,2364075.376274198,2,21.373370092879256,81.67946736842106,323,380.09206826836834,landuse=industrial,11
21.38944,81.64506,311.53,0.41,0.37,n,2,290.25,1.57,N,2.0,2025-12-26 20:04:00,566865.9265312394,2365386.3003797783,3,21.378662209302323,81.6453633139535,344,268.213748406074,landuse=industrial,7
21.48694,81.7691,320.37,0.41,0.37,n,2,290.62,2.34,N,2.0,2025-12-26 20:04:00,579671.2965155703,2376236.045197085,4,21.487905214285718,81.7680635,140,130.43008154049957,landuse=industrial,6
21.55947,81.75195,298.35,0.41,0.37,n,2,287.2,1.14,N,2.0,2025-12-26 20:04:00,577855.9901207797,2384255.5071679032,35,21.55944,81.75155795918367,49,515.8311000017097,landuse=industrial,3
21.57544,82.0231,302.27,0.4,0.37,n,2,290.03,1.09,N,0.0,2025-12-26 20:04:00,605920.8296429067,2386183.1056343885,72,21.576925,82.02252416666666,24,160.95860781178266,landuse=industrial,3
21.6724,82.07865,300.01,0.4,0.37,n,2,288.22,0.75,N,2.0,2025-12-26 20:04:00,611597.8981744677,2396954.9207264716,6,21.67398962962963,82.0801782962963,135,590.6753920543487,landuse=industrial,2
21.67347,84.04041,301.73,0.38,0.36,n,2,287.53,1.26,N,2.0,2025-12-26 20:04:00,814655.1886882071,2399770.6620169412,28,21.679071364902505,84.03850323119777,359,328.34776175755405,landuse=industrial,4
21.67577,82.07921,300.75,0.4,0.37,n,2,288.79,0.78,N,2.0,2025-12-26 20:04:00,611653.2457697841,2397328.369205312,6,21.67398962962963,82.0801782962963,135,642.4503904788432,landuse=industrial,2
21.67735,84.03733,318.21,0.38,0.36,n,2,289.01,1.26,N,2.0,2025-12-26 20:04:00,814327.7924307238,2400194.294848784,28,21.679071364902505,84.03850323119777,359,529.169724616705,landuse=industrial,5
21.68064,84.03793,316.07,0.38,0.36,n,2,289.33,2.44,N,2.0,2025-12-26 20:04:00,814382.7814927581,2400560.030471903,28,21.679071364902505,84.03850323119777,359,685.6523064136916,landuse=industrial,5
21.69886,84.02988,297.78,0.38,0.36,n,2,286.77,0.52,N,2.0,2025-12-26 20:04:00,813509.6605139493,2402562.3948528757,74,21.698744444444444,84.03175481481482,27,374.44227029124306,landuse=industrial,6
21.71414,84.04025,304.42,0.38,0.36,n,2,286.25,0.97,N,2.0,2025-12-26 20:04:00,814550.1509582333,2404276.4084280943,60,21.71655705882353,84.04197607843136,51,248.8196010162122,landuse=industrial,8
21.72828,83.82314,300.64,0.38,0.36,n,2,288.63,0.93,N,0.0,2025-12-26 20:04:00,792045.1341008814,2405416.969073022,87,21.73095875,83.823019375,16,2384.826089159321,landuse=industrial,6
21.72978,82.21413,301.26,0.4,0.37,n,2,289.41,1.48,N,2.0,2025-12-26 20:04:00,625566.4276838243,2403410.4914443754,37,21.73183189189189,82.21332324324325,74,81.90766941949825,landuse=industrial,2
21.73398,83.97942,307.33,0.38,0.36,n,2,287.31,1.4,N,2.0,2025-12-26 20:04:00,808210.0230876121,2406352.001898597,52,21.734110135135133,83.98107,74,780.7962586901556,landuse=quarry,1
21.73466,83.84702,307.17,0.38,0.36,n,2,288.57,1.14,N,0.0,2025-12-26 20:04:00,794503.9122754567,2406169.076662858,8,21.748015486725663,83.84299966814159,452,426.48900121370133,industrial=factory,7
21.73854,83.84393,306.18,0.38,0.36,n,2,287.36,1.2,N,0.0,2025-12-26 20:04:00,794176.1739448104,2406593.0245001893,8,21.748015486725663,83.84299966814159,452,552.3238584811235,industrial=factory,8
21.73932,83.81757,300.52,0.38,0.36,n,2,288.83,0.68,N,0.0,2025-12-26 20:04:00,791446.3060574254,2406629.4680647706,58,21.750060970873783,83.81606980582524,103,2039.87823777808,landuse=industrial,7
21.74241,83.84084,315.0,0.38,0.36,n,2,288.3,1.44,N,0.0,2025-12-26 20:04:00,793848.4725032405,2407015.8694037776,8,21.748015486725663,83.84299966814159,452,670.4946878037534,landuse=industrial,8
21.74831,83.97446,313.06,0.38,0.36,n,2,286.9,1.51,N,0.0,2025-12-26 20:04:00,807666.0343602251,2407929.757218325,62,21.750332408759125,83.97448262773722,137,1910.2554795041385,landuse=quarry,2
21.74977,83.81567,298.66,0.38,0.36,n,2,287.6,0.68,N,0.0,2025-12-26 20:04:00,791228.563202481,2407783.5379662644,58,21.750060970873783,83.81606980582524,103,1774.7338851520924,landuse=quarry,7
21.75223,83.97501,305.62,0.38,0.36,n,2,287.11,0.91,N,0.0,2025-12-26 20:04:00,807714.5974335122,2408365.156656916,62,21.750332408759125,83.97448262773722,137,2220.4606301394156,landuse=quarry,4
21.75447,84.02471,299.83,0.38,0.36,n,2,288.86,1.26,N,2.0,2025-12-26 20:04:00,812853.8237838307,2408713.243375367,39,21.763727131367293,84.02066849865952,746,927.9907639775807,landuse=industrial,9
21.75776,84.02531,305.17,0.38,0.36,n,2,288.05,0.84,N,2.0,2025-12-26 20:04:00,812908.7847135535,2409078.976705666,39,21.763727131367293,84.02066849865952,746,629.2376289499741,landuse=industrial,9
21.75835,84.02163,302.72,0.38,0.36,n,2,290.39,0.84,N,2.0,2025-12-26 20:04:00,812526.6241245335,2409136.8884984,39,21.763727131367293,84.02066849865952,746,447.5084648858568,landuse=industrial,9
21.75945,83.84015,300.07,0.38,0.36,n,2,287.05,1.14,N,2.0,2025-12-26 20:04:00,793742.3531359686,2408902.2820931887,8,21.748015486725663,83.84299966814159,452,860.3172435589032,landuse=industrial,9
21.76105,84.02591,298.07,0.38,0.36,n,2,287.16,0.84,N,2.0,2025-12-26 20:04:00,812963.7417951395,2409444.7106769355,39,21.763727131367293,84.02066849865952,746,451.96547148554737,landuse=industrial,8
21.76223,84.01854,309.12,0.38,0.36,n,2,290.69,1.8,N,2.0,2025-12-26 20:04:00,812198.4059426528,2409560.518135389,39,21.763727131367293,84.02066849865952,746,336.3234971375838,landuse=industrial,7
21.76552,84.01914,317.22,0.38,0.36,n,2,291.25,2.12,N,2.0,2025-12-26 20:04:00,812253.3754582711,2409926.2480560145,39,21.763727131367293,84.02066849865952,746,442.25329094870926,landuse=industrial,7
21.76881,84.01974,314.21,0.38,0.36,n,2,290.3,2.12,N,2.0,2025-12-26 20:04:00,812308.3411269572,2410291.978617191,39,21.763727131367293,84.02066849865952,746,248.08932253067772,landuse=industrial,6
21.76952,83.81925,301.93,0.38,0.36,n,2,287.62,1.11,N,2.0,2025-12-26 20:04:00,791559.1230115274,2409978.212096351,48,21.776756173913043,83.83016900000001,230,1452.8229738291423,landuse=quarry,8
21.77165,83.8272,302.4,0.38,0.36,n,2,288.41,0.83,N,2.0,2025-12-26 20:04:00,792377.4547610416,2410229.2223261287,48,21.776756173913043,83.83016900000001,230,1304.6060487298646,landuse=quarry,9
21.7721,84.02034,302.67,0.38,0.36,n,2,287.24,0.95,N,2.0,2025-12-26 20:04:00,812363.3029481134,2410657.709818971,39,21.763727131367293,84.02066849865952,746,284.2846925328319,landuse=industrial,6
21.77498,83.83147,310.62,0.38,0.36,n,2,288.3,0.98,N,2.0,2025-12-26 20:04:00,792812.5349527142,2410606.2246525935,48,21.776756173913043,83.83016900000001,230,1367.8216033892252,landuse=industrial,9
21.77556,83.82779,309.48,0.38,0.36,n,2,288.39,0.98,N,2.0,2025-12-26 20:04:00,792430.5697944032,2410663.495876583,48,21.776756173913043,83.83016900000001,230,1729.8725866126526,landuse=quarry,9
21.77769,83.83575,299.45,0.38,0.36,n,2,286.62,1.0,N,2.0,2025-12-26 20:04:00,793249.8918632496,2410914.575539045,48,21.776756173913043,83.83016900000001,230,939.5368844739253,landuse=industrial,9
21.77827,83.83206,300.57,0.38,0.36,n,2,287.48,0.98,N,2.0,2025-12-26 20:04:00,792866.8962076835,2410971.8166674655,48,21.776756173913043,83.83016900000001,230,1326.6109570297149,landuse=industrial,9
21.77885,83.82838,315.24,0.38,0.36,n,2,288.51,0.98,N,2.0,2025-12-26 20:04:00,792484.9392135332,2411029.085629959,48,21.776756173913043,83.83016900000001,230,1712.7449410388228,landuse=industrial,8
21.78098,83.83634,300.47,0.38,0.36,n,2,287.1,0.78,N,2.0,2025-12-26 20:04:00,793304.2411924734,2411280.1704374678,48,21.776756173913043,83.83016900000001,230,1022.118324489091,landuse=industrial,9
21.78156,83.83266,321.76,0.38,0.36,n,2,288.66,2.26,N,2.0,2025-12-26 20:04:00,792922.2884290627,2411337.4282944836,48,21.776756173913043,83.83016900000001,230,1385.4692057033074,landuse=industrial,8
21.80045,82.03971,303.41,0.4,0.37,n,2,288.97,1.05,N,0.0,2025-12-26 20:04:00,607473.540347595,2411102.0033128615,20,21.80240673913044,82.03904565217391,92,9648.948491870378,landuse=industrial,0
