cluster_id,detection_count,first_seen,last_seen,centroid_lat,centroid_lon,nearest_industrial_distance_m,nearest_industrial_type,industrial_count_5km,months_active,recurrence_rate,frp_mean,frp_std,frp_cv,day_count,night_count,daynight_ratio
118,5,2025-12-13 08:19:00,2025-12-13 08:19:00,20.746776,81.917024,22505.68111680533,landuse=industrial,0,1.0,5.0,4.91,2.2862961313005803,0.4656407599390184,5,0,1.0
119,5,2025-12-13 08:19:00,2025-12-15 07:41:00,20.793574,81.87674200000001,16694.50237074659,landuse=industrial,0,1.0,5.0,2.984,1.5166344318918783,0.508255506666179,5,0,1.0
120,17,2025-12-13 08:19:00,2026-05-24 20:13:00,20.84748882352941,81.97180117647059,19014.093360030376,landuse=industrial,0,5.4,3.148148148148148,5.645294117647059,2.1523508010053183,0.3812645995320455,16,1,0.9411764705882353
121,35,2025-12-13 08:19:00,2026-05-26 07:06:00,20.860851714285715,81.96362685714286,17777.248832849455,landuse=industrial,0,5.433333333333334,6.441717791411043,9.678857142857142,10.356622425637948,1.0700253421222343,27,8,0.7714285714285715
122,8,2025-12-13 08:19:00,2026-05-24 07:43:00,20.87173875,81.982,17510.854425727106,landuse=industrial,0,5.366666666666666,1.4906832298136647,9.14,5.10858101629014,0.5589257129420284,8,0,1.0
123,5,2025-12-13 08:19:00,2026-05-23 20:31:00,21.066132,82.025144,3340.071346649687,landuse=industrial,1,5.366666666666666,0.9316770186335404,3.454,3.856978091718956,1.1166699744409254,3,2,0.6
124,7,2025-12-13 08:19:00,2026-05-26 19:35:00,21.07012428571429,82.06484999999999,4919.224886362341,landuse=industrial,1,5.466666666666667,1.2804878048780488,3.045714285714286,2.2800647442770647,0.7486141280459405,3,4,0.42857142857142855
125,7,2025-12-13 08:19:00,2025-12-14 08:00:00,21.082085714285714,82.09870714285715,8302.15573811239,landuse=industrial,0,1.0,7.0,7.284285714285715,4.360179113839465,0.5985733241199501,7,0,1.0
126,7,2025-12-13 08:19:00,2025-12-26 07:35:00,21.09692857142857,82.31188571428572,17231.469239695503,landuse=industrial,0,1.0,7.0,5.152857142857143,1.7098120197428557,0.3318182461380646,7,0,1.0
127,6,2025-12-13 08:19:00,2025-12-13 08:19:00,21.175721666666664,81.994635,4624.485102533479,landuse=industrial,1,1.0,6.0,4.23,2.0250728381961967,0.4787406236870442,6,0,1.0
128,5,2025-12-13 08:19:00,2025-12-14 08:00:00,21.186892,82.061532,5145.676160106765,landuse=industrial,0,1.0,5.0,5.918,2.7205091435244246,0.4597007677466077,5,0,1.0
129,9,2025-12-13 08:19:00,2026-01-13 06:58:00,21.198998888888887,82.28126,21763.385440695565,landuse=industrial,0,1.0,9.0,5.237777777777778,2.233661667407229,0.4264521639088897,9,0,1.0
130,9,2025-12-13 08:19:00,2025-12-14 08:00:00,21.19967777777778,82.30598333333334,19821.040981549013,landuse=industrial,0,1.0,9.0,6.482222222222223,1.889217945194372,0.2914460319977604,9,0,1.0
131,5,2025-11-24 07:34:00,2025-12-13 08:19:00,21.255642,82.82558,3196.9678041449515,landuse=industrial,1,1.0,5.0,7.624,2.802218763765598,0.3675523037467993,5,0,1.0
132,5,2025-12-13 08:19:00,2025-12-15 07:41:00,21.697474,81.699646,7078.912286155989,landuse=quarry,0,1.0,5.0,6.45,3.18498037670564,0.4937954072411845,5,0,1.0
133,7,2025-12-13 08:19:00,2026-02-02 07:23:00,21.706088571428573,82.70110285714286,5313.56820028751,landuse=quarry,0,1.6666666666666667,4.2,4.522857142857143,1.46963390323026,0.3249348491033424,7,0,1.0
134,6,2025-12-13 08:19:00,2025-12-25 07:54:00,21.869635,82.47631333333334,11120.401631754412,landuse=quarry,0,1.0,6.0,4.591666666666667,1.1451884852139698,0.2494058406999571,6,0,1.0
135,7,2025-12-13 08:19:00,2026-04-14 06:53:00,22.24482142857143,82.27706428571427,12720.311276569191,landuse=industrial,0,4.033333333333333,1.7355371900826446,15.808571428571428,11.968776641149017,0.7571067819270116,7,0,1.0
136,7,2025-12-13 20:48:00,2026-03-23 19:34:00,21.49341857142857,81.81027857142858,1430.3057456026668,landuse=industrial,9,3.3,2.121212121212121,0.5685714285714286,0.3241619230892986,0.5701340355841935,0,7,0.0
137,11,2025-12-13 08:19:00,2026-05-25 07:24:00,20.822428181818182,81.92973363636364,20075.231928148063,landuse=industrial,0,5.4,2.0370370370370368,9.568181818181818,5.532713291291747,0.5782408190423679,11,0,1.0
138,10,2025-12-14 08:00:00,2025-12-15 07:41:00,20.865272,82.125512,10487.494573647808,man_made=works,0,1.0,10.0,13.303,9.871540519200751,0.7420537111328837,10,0,1.0
139,11,2025-12-14 08:00:00,2026-05-23 08:02:00,20.927033636363635,82.00699,12625.05642838459,landuse=industrial,0,5.333333333333333,2.0625,14.658181818181818,10.624265450544634,0.7248010416521395,11,0,1.0
140,6,2025-12-14 08:00:00,2026-05-16 08:33:00,20.94631,81.969245,11048.03074821522,landuse=industrial,0,5.1,1.1764705882352942,7.414999999999999,3.628436302320877,0.4893373300500171,6,0,1.0
141,5,2025-12-14 08:00:00,2025-12-25 07:54:00,21.350374,82.566964,26272.78228349824,landuse=industrial,0,1.0,5.0,5.666,1.3333154165462873,0.2353186404070398,5,0,1.0
142,7,2025-12-14 08:00:00,2026-05-26 07:06:00,21.37257571428572,82.66417714285714,18142.75421003685,landuse=industrial,0,5.4,1.2962962962962965,4.191428571428571,2.2011241716558425,0.5251489162096421,7,0,1.0
143,8,2025-12-14 08:00:00,2026-05-26 07:06:00,21.7073975,82.864615,7408.7210961393375,landuse=quarry,0,5.4,1.4814814814814814,3.6375,2.88783532375772,0.7939066182151807,6,2,0.75
144,5,2025-12-13 08:19:00,2026-05-25 07:25:00,21.709196,82.879754,8677.069129230278,landuse=quarry,0,5.4,0.9259259259259258,10.9,5.478156624266963,0.5025831765382535,5,0,1.0
145,7,2025-12-14 08:00:00,2026-05-26 07:06:00,21.7352,82.79769571428572,1873.7407407654275,landuse=quarry,1,5.4,1.2962962962962965,11.48857142857143,5.419346296899128,0.4717162904537912,7,0,1.0
146,7,2025-12-14 08:00:00,2026-02-01 07:42:00,21.899697142857143,82.5010842857143,9676.354088278104,landuse=quarry,0,1.6,4.375,12.021428571428572,17.255347411330618,1.4353824346917925,7,0,1.0
147,5,2025-12-14 08:00:00,2026-05-25 07:25:00,21.916324,82.953288,10497.314134046928,man_made=works,0,5.366666666666666,0.9316770186335404,5.932,5.396699917542201,0.9097606064636212,5,0,1.0
148,5,2025-12-14 08:00:00,2025-12-17 07:03:00,20.481516,81.405516,26819.01175011005,landuse=industrial,0,1.0,5.0,4.618,1.5494095649633766,0.3355152804164955,5,0,1.0
149,7,2025-12-15 07:41:00,2026-05-26 08:46:00,20.85607428571429,81.18658857142857,29772.986534691805,landuse=industrial,0,5.4,1.2962962962962965,6.492857142857143,3.1346861314742727,0.4827899432413621,7,0,1.0
150,8,2025-12-15 07:41:00,2026-05-22 08:21:00,20.95101875,81.97872125,11571.425957012149,landuse=industrial,0,5.266666666666667,1.518987341772152,3.4075,1.554741595433604,0.4562704608755991,8,0,1.0
151,6,2025-12-15 07:41:00,2025-12-26 07:35:00,21.12445166666667,82.30122,17898.807742632074,landuse=industrial,0,1.0,6.0,6.088333333333334,1.4579083190196378,0.2394593461296968,6,0,1.0
152,10,2025-12-15 07:41:00,2025-12-26 07:35:00,21.660185,83.339366,6241.102901646294,landuse=quarry,0,1.0,10.0,9.889,5.542445208469714,0.5604656900060385,10,0,1.0
153,10,2025-12-15 07:41:00,2026-05-22 08:21:00,21.716655,82.85609,6557.911316043427,landuse=quarry,0,5.266666666666667,1.89873417721519,5.768,3.036466513711108,0.5264331681191241,10,0,1.0
154,6,2025-12-15 07:41:00,2026-05-26 07:06:00,21.73201333333333,82.90210833333333,10685.89681721048,landuse=quarry,0,5.366666666666666,1.1180124223602486,8.926666666666668,3.7498462190690782,0.4200723919793589,6,0,1.0
155,6,2025-12-15 07:41:00,2026-01-16 07:42:00,21.81298166666667,82.75832333333334,10842.37373701055,landuse=quarry,0,1.0666666666666669,5.625,4.8133333333333335,3.525272566294224,0.7323973475680521,6,0,1.0
156,5,2025-12-15 07:41:00,2026-02-11 20:24:00,22.05897,82.38057,3933.604407663275,landuse=quarry,2,1.933333333333333,2.586206896551724,1.6759999999999995,1.1548289916693293,0.689038777845662,3,2,0.6
157,11,2025-12-15 20:10:00,2026-05-25 07:24:00,20.832272727272727,81.93695000000001,18956.69369229582,landuse=industrial,0,5.333333333333333,2.0625,8.915454545454544,7.430803945248944,0.8334744916665483,9,2,0.8181818181818182
158,5,2025-12-15 20:10:00,2026-04-15 20:43:00,22.021604000000004,83.300426,331.51382363080825,landuse=industrial,3,4.033333333333333,1.2396694214876034,0.708,0.1699117417955568,0.2399883358694306,0,5,0.0
159,5,2025-12-13 08:19:00,2025-12-16 07:22:00,20.776286,81.89094600000001,18836.182954469783,landuse=industrial,0,1.0,5.0,5.634,1.0581493278361047,0.1878149321682826,5,0,1.0
160,8,2025-12-06 07:09:00,2025-12-24 08:13:00,20.785865,81.77217375000001,7809.546140962082,landuse=industrial,0,1.0,8.0,3.4125,1.081794144663656,0.3170092731615109,8,0,1.0
161,5,2025-12-14 08:00:00,2025-12-16 07:22:00,20.960158,81.99928,9477.713138808307,landuse=industrial,0,1.0,5.0,3.856,1.6567377583673282,0.4296519082902821,5,0,1.0
162,6,2025-12-16 07:22:00,2026-05-25 19:54:00,20.984235,81.98274333333333,7740.967519511974,landuse=industrial,0,5.333333333333333,1.125,2.216666666666667,1.0246885705748194,0.4622655205600689,1,5,0.16666666666666666
163,7,2025-12-16 07:22:00,2026-05-22 08:21:00,20.99353857142857,81.93649714285714,6371.330957214737,landuse=industrial,0,5.233333333333333,1.3375796178343948,4.115714285714286,1.2685274552653183,0.3082156260623822,7,0,1.0
164,15,2025-12-16 07:22:00,2026-01-26 07:54:00,21.23491333333333,82.09388266666666,11714.37147173514,landuse=industrial,0,1.3666666666666667,10.97560975609756,7.900666666666667,6.428388452422435,0.8136513947037087,15,0,1.0
165,5,2025-12-16 07:22:00,2026-01-16 07:42:00,21.58805,83.47797800000001,6131.508845089299,landuse=industrial,0,1.0333333333333334,4.838709677419354,2.768,0.3860310868310993,0.1394620978436052,5,0,1.0
166,39,2025-12-16 07:22:00,2026-05-26 07:06:00,21.72966076923077,82.82886692307692,3495.3015293599024,landuse=quarry,1,5.333333333333333,7.3125,16.022051282051283,9.245585626462413,0.5770538031431585,39,0,1.0
167,5,2025-12-15 07:41:00,2026-05-26 07:06:00,21.74065,82.77223000000001,3560.712237479179,landuse=quarry,1,5.366666666666666,0.9316770186335404,6.824,0.6753739704785788,0.0989703942670836,5,0,1.0
168,5,2025-12-16 07:22:00,2025-12-25 07:54:00,21.888932,82.682468,12412.536084433976,landuse=industrial,0,1.0,5.0,7.182,2.236609040489643,0.3114186912405517,5,0,1.0
169,5,2025-12-16 19:51:00,2026-05-13 20:18:00,21.316642,81.558348,2365.335030281048,landuse=industrial,6,4.933333333333334,1.0135135135135134,1.666,1.618249053761503,0.9713379674438796,0,5,0.0
170,5,2025-12-15 07:40:00,2026-01-05 07:47:00,19.080686,82.674306,21068.25466778466,landuse=industrial,0,1.0,5.0,2.996,0.465435280141074,0.1553522296866068,5,0,1.0
171,5,2025-12-13 08:19:00,2025-12-17 07:04:00,21.217906,82.78896399999999,6934.659150312839,landuse=industrial,0,1.0,5.0,4.746,2.126729884117868,0.448109962940975,5,0,1.0
172,7,2025-12-14 08:00:00,2025-12-17 07:04:00,21.219312857142857,82.83789,7499.441164897605,landuse=industrial,0,1.0,7.0,10.624285714285715,3.3347156657545143,0.313876693025166,7,0,1.0
173,6,2025-12-17 07:04:00,2025-12-27 07:16:00,21.349061666666667,82.915685,13070.823490627532,landuse=industrial,0,1.0,6.0,8.695,4.897769900679288,0.563285785011994,6,0,1.0
174,6,2025-12-17 07:04:00,2026-05-26 07:06:00,21.62324166666667,83.28021166666666,4166.506229311681,landuse=quarry,1,5.333333333333333,1.125,5.553333333333334,1.5256823610000432,0.2747327180672346,6,0,1.0
175,5,2025-12-17 07:04:00,2026-01-13 06:58:00,21.6337,82.706274,9530.625663731564,landuse=quarry,0,1.0,5.0,12.122,1.449662029577929,0.1195893441328105,5,0,1.0
176,10,2025-12-17 07:04:00,2026-05-24 07:43:00,21.737291,82.89169000000001,10017.29876325826,landuse=quarry,0,5.266666666666667,1.89873417721519,14.242,14.894871451461258,1.045841275906562,10,0,1.0
177,5,2025-12-04 07:47:00,2025-12-17 07:04:00,21.756390000000003,81.367714,26681.70027559358,power=plant,0,1.0,5.0,4.622,1.143971153482464,0.2475056584773829,5,0,1.0
178,5,2025-12-17 07:04:00,2025-12-17 07:04:00,21.854044,82.747622,15420.880762078146,landuse=quarry,0,1.0,5.0,7.944,4.518055997882276,0.5687381669036098,5,0,1.0
179,5,2025-12-15 07:41:00,2025-12-25 07:54:00,21.884452,82.635744,12694.84350780755,landuse=industrial,0,1.0,5.0,7.923999999999999,3.660024590081329,0.4618910386271238,5,0,1.0
180,5,2025-12-23 06:51:00,2025-12-26 07:35:00,21.835078,82.67199600000001,15271.6664166817,landuse=quarry,0,1.0,5.0,6.196,1.624124379473444,0.262124657758787,5,0,1.0
181,7,2025-12-23 08:32:00,2026-03-06 07:24:00,21.043407142857145,81.38496857142857,13232.510558854954,landuse=industrial,0,2.4,2.916666666666667,5.274285714285715,2.1584319705352244,0.4092368308165376,7,0,1.0
182,8,2025-12-23 08:32:00,2026-05-26 07:06:00,21.74522125,82.7909775,2897.0329590319416,landuse=quarry,1,5.1,1.5686274509803924,5.2725,2.183998626373194,0.414224490540198,8,0,1.0
183,5,2025-12-24 08:13:00,2026-01-15 08:00:00,20.91946,83.927058,15113.98665002983,landuse=industrial,0,1.0,5.0,5.470000000000001,2.782238307550237,0.5086358880347781,5,0,1.0
184,6,2025-12-24 08:13:00,2026-01-06 07:29:00,21.589625,82.93341833333334,13264.428067968453,landuse=quarry,0,1.0,6.0,9.9,5.101164572918619,0.5152691487796585,6,0,1.0
185,10,2025-12-25 07:54:00,2026-05-26 07:06:00,21.15204,82.101436,7219.7653572733425,landuse=industrial,0,5.033333333333333,1.9867549668874167,10.15,10.868805515480222,1.070818277387214,10,0,1.0
186,5,2025-12-23 06:51:00,2025-12-25 07:54:00,21.261268,82.87944200000001,7351.32754640924,landuse=industrial,0,1.0,5.0,8.472,1.6275963873147423,0.1921147765952245,5,0,1.0
187,6,2025-12-25 07:54:00,2026-05-24 07:43:00,21.743436666666668,82.86899666666666,7985.647304401127,landuse=quarry,0,4.966666666666667,1.2080536912751678,6.773333333333333,7.865559526611357,1.1612538671178183,6,0,1.0
188,8,2025-12-23 06:51:00,2026-05-26 07:06:00,21.7566225,82.9200925,13906.41386633847,landuse=quarry,0,5.133333333333334,1.5584415584415583,4.47125,1.653804596334507,0.3698752242291321,8,0,1.0
189,5,2025-12-25 07:54:00,2026-01-13 06:58:00,21.893344,83.170386,2835.1536411992884,landuse=industrial,2,1.0,5.0,26.688,18.36747315228744,0.6882296594831926,5,0,1.0
190,5,2025-12-26 07:35:00,2026-01-04 08:07:00,20.810656,83.775908,12392.84017747637,power=plant,0,1.0,5.0,4.57,1.3334354127590886,0.2917801778466277,5,0,1.0
191,5,2025-12-13 08:19:00,2025-12-26 07:35:00,21.134516,81.586624,9861.77500150982,landuse=industrial,0,1.0,5.0,8.017999999999999,3.523864356072747,0.4394941825982473,5,0,1.0
192,5,2025-12-26 07:35:00,2025-12-26 07:35:00,21.366782,83.03295,4807.520315516244,landuse=industrial,1,1.0,5.0,13.992,6.53148681388855,0.4668015161441216,5,0,1.0
193,7,2025-12-24 08:13:00,2026-01-04 08:07:00,21.80974285714285,82.62414428571428,10566.911865266346,landuse=quarry,0,1.0,7.0,4.782857142857142,1.1240509224187647,0.2350166205774,7,0,1.0
194,7,2025-12-23 08:32:00,2025-12-26 07:35:00,21.823181428571427,82.66218714285715,13927.818541787152,landuse=quarry,0,1.0,7.0,4.8585714285714285,1.0121005972963453,0.2083123840362957,7,0,1.0
195,7,2025-12-17 07:04:00,2026-02-02 07:23:00,21.89901714285714,82.48462285714285,8974.288528657435,landuse=quarry,0,1.5666666666666669,4.468085106382979,5.504285714285714,3.1689948834651926,0.5757322653583272,7,0,1.0
196,5,2026-01-04 08:07:00,2026-02-25 08:33:00,21.243788,82.112776,13448.020419741735,landuse=industrial,0,1.7333333333333334,2.8846153846153846,9.232,3.4225458360699856,0.3707263687250851,5,0,1.0
197,5,2026-01-04 08:07:00,2026-02-03 07:04:00,21.617394,82.164248,5633.08657164873,landuse=industrial,0,1.0,5.0,4.678,1.4605718058349613,0.3122214206573239,5,0,1.0
198,5,2026-01-04 08:07:00,2026-02-24 07:11:00,21.68321,82.784514,4413.561686778935,landuse=quarry,1,1.6666666666666667,3.0,28.992,19.52373990812211,0.6734181811576334,5,0,1.0
199,5,2025-12-27 07:16:00,2026-01-04 08:07:00,21.902114,82.577422,12694.28632395952,landuse=industrial,0,1.0,5.0,4.836,1.3606910009256328,0.281367039066508,5,0,1.0
200,5,2025-12-25 07:54:00,2026-01-14 08:20:00,21.88965,82.400768,7851.587636665507,landuse=industrial,0,1.0,5.0,6.2700000000000005,4.087315745082584,0.6518844888488969,5,0,1.0
201,5,2026-01-06 07:29:00,2026-01-24 06:52:00,21.903072,82.442936,7008.644036482664,landuse=quarry,0,1.0,5.0,4.318,0.6723615099037125,0.1557113269809431,5,0,1.0
202,6,2026-01-12 07:16:00,2026-01-12 07:16:00,18.058015,83.46544833333333,5973.789311360144,industrial=depot,0,1.0,6.0,10.186666666666666,5.427362772716291,0.5327908481069659,6,0,1.0
203,12,2026-01-12 07:16:00,2026-04-13 19:41:00,19.535819166666663,80.87709583333333,43557.598062007375,landuse=quarry,0,3.033333333333333,3.956043956043956,3.5691666666666664,3.3694441363344767,0.9440422515996668,3,9,0.25
204,8,2025-11-27 08:18:00,2026-01-12 07:17:00,21.05260625,81.984825,5674.999349709174,landuse=industrial,0,1.5,5.333333333333333,17.79625,14.642741680729449,0.822799279664505,8,0,1.0
205,9,2026-01-12 07:17:00,2026-03-13 08:33:00,21.669764444444446,82.3455511111111,15707.146360285951,landuse=industrial,0,2.0,4.5,11.546666666666669,7.484226746965914,0.6481720623815745,9,0,1.0
206,5,2026-01-12 07:17:00,2026-01-12 07:17:00,21.781398000000003,82.756866,7558.331590104193,landuse=quarry,0,1.0,5.0,6.522,2.532236165921339,0.3882606816806714,5,0,1.0
207,5,2026-01-12 07:17:00,2026-02-25 08:33:00,21.888128,82.248858,5079.2831660538695,landuse=quarry,0,1.4666666666666666,3.409090909090909,4.752,1.522570195426142,0.3204061859061746,5,0,1.0
208,5,2026-01-12 07:17:00,2026-01-15 08:01:00,21.902136,82.39315,7249.637829640042,landuse=industrial,0,1.0,5.0,26.188,17.792302268115836,0.6794066850510095,5,0,1.0
209,6,2026-01-13 06:58:00,2026-01-23 07:10:00,21.86516,84.07827,3749.077960923952,landuse=industrial,2,1.0,6.0,2.583333333333333,1.7008546871107677,0.6583953627525552,6,0,1.0
210,7,2026-01-13 06:58:00,2026-01-13 06:58:00,22.05354285714285,82.90147714285715,7289.86429818189,man_made=works,0,1.0,7.0,10.282857142857145,2.112350304642629,0.2054244530772215,7,0,1.0
211,5,2026-01-13 06:58:00,2026-04-25 08:27:00,21.648726,82.418644,18942.70364703294,landuse=quarry,0,3.4,1.4705882352941178,10.648,5.49909719863179,0.5164441396160584,5,0,1.0
212,6,2026-01-13 06:58:00,2026-01-23 07:11:00,21.833438333333334,82.50494666666667,13407.584875565772,landuse=quarry,0,1.0,6.0,7.421666666666667,4.184812620257526,0.5638642650245936,6,0,1.0
213,5,2026-01-14 06:39:00,2026-01-14 08:20:00,21.823244,84.163468,3125.689531335254,landuse=industrial,1,1.0,5.0,8.484,4.87886564684866,0.5750666721886681,5,0,1.0
214,5,2026-01-14 08:20:00,2026-01-14 08:20:00,21.931546,82.67356199999999,7436.508811032045,landuse=industrial,0,1.0,5.0,5.186,1.0351956336847643,0.1996135043742314,5,0,1.0
215,5,2025-12-14 08:00:00,2026-02-02 07:23:00,21.609236,82.93410800000001,12091.20455353214,landuse=quarry,0,1.6333333333333333,3.061224489795918,5.906000000000001,3.9373188847234615,0.666664220237633,5,0,1.0
216,5,2026-01-16 07:42:00,2026-01-16 07:42:00,21.815892,84.187298,5539.038189506498,landuse=industrial,0,1.0,5.0,13.984,2.623591050449746,0.1876137764909715,5,0,1.0
217,11,2026-01-16 20:11:00,2026-04-06 20:12:00,21.469544545454543,81.85008818181818,1820.228944095258,landuse=industrial,5,2.6666666666666665,4.125,1.0918181818181818,0.93153441355452,0.8531955494670875,0,11,0.0
218,5,2026-01-22 07:29:00,2026-04-13 07:12:00,21.353438,82.11248,21872.3329394052,landuse=industrial,0,2.6666666666666665,1.875,6.09,2.007909360504104,0.3297059705261254,5,0,1.0
219,16,2026-01-22 07:29:00,2026-03-04 20:30:00,21.9546,84.176375625,10664.78986746583,landuse=industrial,0,1.3666666666666667,11.707317073170731,9.17375,7.156721665679057,0.7801304445487458,13,3,0.8125
220,5,2026-01-22 07:29:00,2026-01-24 06:51:00,19.266598,83.813158,21268.33937618269,landuse=industrial,0,1.0,5.0,4.086,1.1352664885391446,0.2778429976845679,5,0,1.0
221,6,2026-01-24 06:52:00,2026-02-13 07:17:00,21.998751666666667,82.83475166666666,12314.729333537947,man_made=works,0,1.0,6.0,12.555,11.510952610448884,0.916842103580158,6,0,1.0
222,5,2026-01-15 08:01:00,2026-01-26 07:54:00,21.366312,82.133512,23481.918621738405,landuse=industrial,0,1.0,5.0,8.642,4.275397057584243,0.4947231031687391,5,0,1.0
223,7,2026-01-26 20:23:00,2026-03-26 20:18:00,22.066842857142856,82.6027,394.47663053686847,landuse=industrial,1,1.933333333333333,3.6206896551724137,1.0671428571428572,0.3984015681743854,0.3733348028407895,0,7,0.0
224,7,2026-02-01 07:42:00,2026-03-13 06:53:00,21.669208571428573,82.79724571428572,5581.978764936202,landuse=quarry,0,1.3,5.384615384615384,8.807142857142857,6.6545265653932,0.7555829028021476,7,0,1.0
225,20,2026-02-01 20:11:00,2026-05-23 20:31:00,21.8227715,83.8968405,731.5515855122401,landuse=quarry,6,3.7,5.405405405405405,3.0355,2.4015575537993104,0.7911571582274124,4,16,0.2
226,10,2026-02-01 20:11:00,2026-03-05 20:11:00,22.060017,83.72169,305.6943094917149,landuse=quarry,2,1.0666666666666669,9.375,1.165,0.2697838641085366,0.2315741322820056,0,10,0.0
227,85,2026-02-01 20:11:00,2026-05-24 20:12:00,22.333248470588234,82.57370705882353,1537.1708053218351,landuse=quarry,3,3.733333333333333,22.767857142857142,2.296,1.3788342211897011,0.6005375527829709,9,76,0.10588235294117647
228,8,2026-02-02 07:23:00,2026-02-02 07:23:00,21.8260875,83.54326125,4902.417878673882,landuse=quarry,1,1.0,8.0,12.0025,2.4542135778522383,0.2044751991545293,8,0,1.0
229,5,2026-02-02 19:52:00,2026-02-03 07:04:00,21.498644,82.18549399999999,17020.820409345342,landuse=industrial,0,1.0,5.0,2.9840000000000004,2.4606665763569024,0.8246201663394443,2,3,0.4
230,3,2026-02-03 07:04:00,2026-02-03 19:33:00,21.504836666666662,82.18853333333334,16439.74412427192,landuse=industrial,0,1.0,3.0,2.55,3.2480609600190693,1.2737493960859096,1,2,0.3333333333333333
231,5,2026-02-03 07:04:00,2026-02-03 07:04:00,21.682756,83.022048,4895.3854817430965,landuse=quarry,1,1.0,5.0,4.532,0.745030200730145,0.1643932481752306,5,0,1.0
232,5,2026-02-04 06:46:00,2026-03-15 07:55:00,21.514934,82.214918,16951.103902931227,landuse=industrial,0,1.3,3.846153846153846,10.696,6.498109725143151,0.6075270872422542,5,0,1.0
233,6,2025-12-07 06:51:00,2026-02-04 08:26:00,21.887585,82.7453,14092.203088795846,landuse=industrial,0,1.9666666666666663,3.050847457627119,7.955000000000001,3.2062984889120973,0.4030544926350844,6,0,1.0
234,11,2026-02-05 08:07:00,2026-04-23 07:24:00,21.310422727272726,81.94161909090909,12665.512383160214,landuse=industrial,0,2.533333333333333,4.342105263157895,10.634545454545457,4.682942159874204,0.4403518871483693,11,0,1.0
235,5,2026-02-05 08:07:00,2026-02-15 08:20:00,21.655684,83.026302,2292.859443756593,landuse=quarry,1,1.0,5.0,6.638,4.331468573128519,0.6525261484074298,5,0,1.0
236,6,2026-02-11 07:54:00,2026-03-06 19:54:00,18.551255,80.499625,7947.601944825539,landuse=industrial,0,1.0,6.0,3.671666666666667,3.415625369777352,0.9302656476924244,2,4,0.3333333333333333
237,6,2026-02-02 07:23:00,2026-02-11 07:55:00,21.815553333333337,83.12647666666668,7581.676252183514,landuse=industrial,0,1.0,6.0,5.843333333333334,1.1451055264326806,0.1959678596290953,6,0,1.0
238,6,2026-01-23 07:11:00,2026-02-11 07:55:00,21.834155,82.846025,13977.010376032673,landuse=quarry,0,1.0,6.0,8.356666666666667,3.674728107855963,0.4397361118295926,6,0,1.0
239,5,2026-02-11 07:55:00,2026-02-11 07:55:00,22.08747,83.542208,3173.696289622684,landuse=quarry,3,1.0,5.0,9.122,4.5209036707277885,0.4956044366068612,5,0,1.0
240,5,2026-02-03 07:04:00,2026-02-12 07:36:00,21.417448,82.074734,16066.515889399663,landuse=industrial,0,1.0,5.0,12.714,12.229087455734382,0.9618599540454918,5,0,1.0
241,5,2026-01-06 07:29:00,2026-03-27 07:30:00,21.858504,82.82045600000001,15640.684489605592,landuse=quarry,0,2.6666666666666665,1.875,6.128,2.520549543254407,0.4113168314710194,5,0,1.0
242,6,2026-02-14 06:58:00,2026-02-14 06:58:00,22.02815166666667,83.69248666666667,5120.270845564068,landuse=quarry,0,1.0,6.0,6.206666666666667,1.0851850840601645,0.1748418502782219,6,0,1.0
243,7,2026-02-15 08:19:00,2026-04-15 08:14:00,19.44687571428572,81.01179857142857,29186.08226580006,landuse=quarry,0,1.933333333333333,3.6206896551724137,20.048571428571428,10.362180318464883,0.5168537995529014,7,0,1.0
244,5,2026-01-06 07:29:00,2026-02-15 08:20:00,21.583828,82.891572,17477.66654207185,landuse=quarry,0,1.3333333333333333,3.75,5.544,2.172931200015316,0.3919428571456197,5,0,1.0
245,6,2026-02-11 07:55:00,2026-02-15 08:20:00,21.84898833333333,82.87296333333333,16257.099701242394,landuse=quarry,0,1.0,6.0,5.0,0.9434829092251752,0.188696581845035,6,0,1.0
246,6,2025-12-25 07:54:00,2026-02-24 07:11:00,22.25471,82.713525,1308.0407099359147,landuse=industrial,1,2.0,3.0,4.871666666666667,1.2514698025388653,0.256887403873869,6,0,1.0
247,5,2026-01-06 07:29:00,2026-02-21 08:07:00,20.065178,82.068996,46241.70706985303,landuse=industrial,0,1.5333333333333334,3.260869565217391,4.64,1.627759195950064,0.3508101715409621,5,0,1.0
248,10,2026-02-21 20:37:00,2026-02-24 08:51:00,17.882074,80.312203,23675.16177691094,landuse=industrial,0,1.0,10.0,5.0920000000000005,6.097423499588439,1.1974515906497327,4,6,0.4
249,5,2026-02-22 07:48:00,2026-02-22 07:48:00,17.798759999999998,80.314,32671.8294715382,landuse=industrial,0,1.0,5.0,9.184,0.7793779570914231,0.0848625824359127,5,0,1.0
250,7,2026-02-21 20:37:00,2026-02-22 07:48:00,17.87137142857143,80.31512428571429,24264.89623329561,landuse=industrial,0,1.0,7.0,33.23,41.521030815720366,1.2495043880746424,6,1,0.8571428571428571
251,5,2026-01-06 07:29:00,2026-05-26 07:06:00,21.878034,83.004012,11978.069653504866,landuse=industrial,0,4.633333333333334,1.079136690647482,3.432,1.8129175381136344,0.5282393759072361,5,0,1.0
